flight_id,flight_date,carrier_code,flight_number,origin_airport,dest_airport,route,scheduled_dep_time,departure_delay_minutes,arrival_delay_minutes,is_arr_on_time,is_dep_on_time,cancelled,cancellation_reason,diverted,air_time_minutes,distance_miles,taxi_out_minutes,taxi_in_minutes,carrier_delay_minutes,weather_delay_minutes,nas_delay_minutes,security_delay_minutes,late_aircraft_delay_minutes,month,day_of_week
fl_0001508,2024-04-13,WN,2874,FLL,LAS,FLL-LAS,13:30,26.0,35.0,0,0,0,,0,112.0,777,16,13,3.7,1.7,17.0,6.1,6.6,4,Saturday
fl_0001509,2024-06-02,NK,7358,LAX,PHX,LAX-PHX,21:45,-2.0,-8.0,1,1,0,,0,244.0,1724,26,7,0.0,0.0,0.0,0.0,0.0,6,Sunday
fl_0001510,2024-05-01,DL,614,DFW,BWI,DFW-BWI,06:45,1.0,-7.0,1,1,0,,0,205.0,1362,23,14,0.0,0.0,0.0,0.0,0.0,5,Wednesday
fl_0001511,2024-03-31,UA,6330,MSP,LAS,MSP-LAS,17:00,-8.0,-13.0,1,1,0,,0,128.0,913,16,11,0.0,0.0,0.0,0.0,0.0,3,Sunday
fl_0001512,2024-04-28,AS,5166,CLT,IAD,CLT-IAD,21:45,193.0,200.0,0,0,0,,0,172.0,1275,30,9,14.2,40.4,28.7,37.1,79.6,4,Sunday
fl_0001513,2024-04-13,UA,5876,IAH,SEA,IAH-SEA,08:45,10.0,12.0,1,1,0,,0,317.0,2215,19,11,0.0,0.0,0.0,0.0,0.0,4,Saturday
fl_0001514,2024-04-15,UA,2932,IAD,PHX,IAD-PHX,10:15,45.0,52.0,0,0,0,,0,50.0,265,34,12,20.3,4.3,1.7,17.6,8.1,4,Monday
fl_0001515,2024-01-09,AA,3277,DTW,SFO,DTW-SFO,13:15,35.0,,0,0,0,,1,74.0,423,34,19,0.0,45.0,20.0,0.0,0.0,1,Tuesday
fl_0001516,2024-01-03,DL,8791,MSP,SAN,MSP-SAN,07:30,35.0,44.0,0,0,0,,0,184.0,1187,14,8,12.4,5.1,18.3,1.3,6.9,1,Wednesday
fl_0001517,2024-02-12,B6,1622,JFK,BWI,JFK-BWI,07:30,,,0,0,1,Weather,0,240.0,1787,13,18,0.0,0.0,0.0,0.0,0.0,2,Monday
fl_0001518,2024-01-02,NK,4021,PHL,SAN,PHL-SAN,06:15,-4.0,-13.0,1,1,0,,0,102.0,617,26,5,0.0,0.0,0.0,0.0,0.0,1,Tuesday
fl_0001519,2024-01-27,UA,5993,SLC,IAD,SLC-IAD,22:30,-6.0,-9.0,1,1,0,,0,188.0,1315,23,8,0.0,0.0,0.0,0.0,0.0,1,Saturday
fl_0001520,2024-05-18,B6,4234,DFW,DTW,DFW-DTW,09:30,-14.0,-16.0,1,1,0,,0,306.0,2053,13,11,0.0,0.0,0.0,0.0,0.0,5,Saturday
fl_0001521,2024-03-28,WN,5906,SFO,SLC,SFO-SLC,10:30,-9.0,-7.0,1,1,0,,0,247.0,1796,24,16,0.0,0.0,0.0,0.0,0.0,3,Thursday
fl_0001522,2024-01-09,AA,7932,CLT,IAH,CLT-IAH,14:15,-3.0,-5.0,1,1,0,,0,253.0,1732,21,5,0.0,0.0,0.0,0.0,0.0,1,Tuesday
fl_0001523,2024-05-26,UA,2247,MIA,ATL,MIA-ATL,13:15,-7.0,-9.0,1,1,0,,0,189.0,1292,13,6,0.0,0.0,0.0,0.0,0.0,5,Sunday
fl_0001524,2024-05-09,WN,5536,ATL,BOS,ATL-BOS,09:45,6.0,7.0,1,1,0,,0,190.0,1429,13,15,0.0,0.0,0.0,0.0,0.0,5,Thursday
fl_0001525,2024-02-07,UA,992,DFW,EWR,DFW-EWR,10:15,-9.0,-16.0,1,1,0,,0,287.0,1908,17,18,0.0,0.0,0.0,0.0,0.0,2,Wednesday
fl_0001526,2024-01-17,DL,8169,IAH,PHX,IAH-PHX,22:45,13.0,7.0,1,1,0,,0,69.0,407,11,19,0.0,0.0,0.0,0.0,0.0,1,Wednesday
fl_0001527,2024-06-25,AS,3270,CLT,SFO,CLT-SFO,15:30,80.0,88.0,0,0,0,,0,150.0,1065,24,11,8.5,30.7,15.0,24.4,9.4,6,Tuesday
fl_0001528,2024-03-17,AS,4665,SFO,DTW,SFO-DTW,21:30,-14.0,-14.0,1,1,0,,0,267.0,1784,19,12,0.0,0.0,0.0,0.0,0.0,3,Sunday
fl_0001529,2024-02-17,DL,3148,DFW,PHL,DFW-PHL,09:45,27.0,35.0,0,0,0,,0,246.0,1866,28,6,11.5,8.2,0.8,6.5,8.0,2,Saturday
fl_0001530,2024-06-03,WN,4679,IAD,LAX,IAD-LAX,22:45,0.0,-3.0,1,1,0,,0,243.0,1756,27,15,0.0,0.0,0.0,0.0,0.0,6,Monday
fl_0001531,2024-01-31,WN,6778,IAH,MIA,IAH-MIA,07:30,-5.0,-2.0,1,1,0,,0,283.0,2113,25,13,0.0,0.0,0.0,0.0,0.0,1,Wednesday
fl_0001532,2024-06-08,DL,8202,SAN,JFK,SAN-JFK,06:15,7.0,9.0,1,1,0,,0,121.0,762,31,19,0.0,0.0,0.0,0.0,0.0,6,Saturday
fl_0001533,2024-06-20,DL,8204,LAS,IAH,LAS-IAH,10:30,17.0,19.0,0,0,0,,0,245.0,1876,29,17,2.2,3.3,0.2,6.1,7.2,6,Thursday
fl_0001534,2024-05-01,F9,1025,MIA,IAH,MIA-IAH,13:15,43.0,52.0,0,0,0,,0,260.0,1821,30,16,1.2,8.8,7.0,24.0,11.0,5,Wednesday
fl_0001535,2024-01-20,DL,5772,MSP,IAH,MSP-IAH,11:45,3.0,-2.0,1,1,0,,0,194.0,1464,19,9,0.0,0.0,0.0,0.0,0.0,1,Saturday
fl_0001536,2024-06-26,AA,8619,IAD,FLL,IAD-FLL,08:15,11.0,7.0,1,1,0,,0,303.0,2234,12,14,0.0,0.0,0.0,0.0,0.0,6,Wednesday
fl_0001537,2024-03-19,DL,4428,ATL,SEA,ATL-SEA,11:15,1.0,1.0,1,1,0,,0,343.0,2505,14,12,0.0,0.0,0.0,0.0,0.0,3,Tuesday
fl_0001538,2024-02-23,UA,3507,BOS,BWI,BOS-BWI,09:15,10.0,10.0,1,1,0,,0,345.0,2435,15,16,0.0,0.0,0.0,0.0,0.0,2,Friday
fl_0001539,2024-04-22,NK,2061,DFW,LGA,DFW-LGA,22:30,-7.0,-16.0,1,1,0,,0,193.0,1453,20,12,0.0,0.0,0.0,0.0,0.0,4,Monday
fl_0001540,2024-03-19,G4,5865,BWI,PHX,BWI-PHX,16:30,10.0,18.0,0,1,0,,0,308.0,2088,21,6,0.1,5.4,1.5,9.6,1.4,3,Tuesday
fl_0001541,2024-01-12,AA,8862,BWI,BOS,BWI-BOS,08:30,-13.0,-9.0,1,1,0,,0,99.0,600,24,13,0.0,0.0,0.0,0.0,0.0,1,Friday
fl_0001542,2024-04-15,AA,3588,MCO,DEN,MCO-DEN,11:30,-11.0,-20.0,1,1,0,,0,330.0,2222,18,5,0.0,0.0,0.0,0.0,0.0,4,Monday
fl_0001543,2024-06-03,AA,3989,BWI,SAN,BWI-SAN,10:30,9.0,5.0,1,1,0,,0,148.0,1030,13,18,0.0,0.0,0.0,0.0,0.0,6,Monday
fl_0001544,2024-04-22,B6,4864,FLL,SFO,FLL-SFO,11:45,6.0,-2.0,1,1,0,,0,71.0,391,27,6,0.0,0.0,0.0,0.0,0.0,4,Monday
fl_0001545,2024-05-05,WN,3877,JFK,CLT,JFK-CLT,13:00,-15.0,-11.0,1,1,0,,0,118.0,748,24,11,0.0,0.0,0.0,0.0,0.0,5,Sunday
fl_0001546,2024-03-12,DL,3986,LAX,IAH,LAX-IAH,17:30,94.0,99.0,0,0,0,,0,270.0,1955,24,15,45.0,40.7,3.7,5.9,3.7,3,Tuesday
fl_0001547,2024-05-19,DL,1935,EWR,SEA,EWR-SEA,22:15,5.0,4.0,1,1,0,,0,326.0,2495,10,16,0.0,0.0,0.0,0.0,0.0,5,Sunday
fl_0001548,2024-06-09,WN,369,SLC,IAD,SLC-IAD,10:00,-4.0,-8.0,1,1,0,,0,123.0,877,19,7,0.0,0.0,0.0,0.0,0.0,6,Sunday
fl_0001549,2024-01-14,AA,755,SEA,BOS,SEA-BOS,12:15,-12.0,-20.0,1,1,0,,0,337.0,2492,17,9,0.0,0.0,0.0,0.0,0.0,1,Sunday
fl_0001550,2024-03-21,UA,7691,PHX,PHL,PHX-PHL,16:15,92.0,97.0,0,0,0,,0,281.0,1876,10,15,36.0,2.2,37.0,0.2,21.7,3,Thursday
fl_0001551,2024-01-18,B6,5722,LGA,IAH,LGA-IAH,06:15,-2.0,-6.0,1,1,0,,0,128.0,818,24,8,0.0,0.0,0.0,0.0,0.0,1,Thursday
fl_0001552,2024-04-26,DL,3230,CLT,SLC,CLT-SLC,18:30,5.0,7.0,1,1,0,,0,85.0,539,15,11,0.0,0.0,0.0,0.0,0.0,4,Friday
fl_0001553,2024-06-01,B6,5700,EWR,LAX,EWR-LAX,17:30,-9.0,-6.0,1,1,0,,0,207.0,1536,12,16,0.0,0.0,0.0,0.0,0.0,6,Saturday
fl_0001554,2024-04-26,UA,8712,IAD,SFO,IAD-SFO,16:00,-5.0,-9.0,1,1,0,,0,113.0,710,13,15,0.0,0.0,0.0,0.0,0.0,4,Friday
fl_0001555,2024-06-18,AA,7174,IAH,DTW,IAH-DTW,09:30,-13.0,-21.0,1,1,0,,0,159.0,1139,10,19,0.0,0.0,0.0,0.0,0.0,6,Tuesday
fl_0001556,2024-01-31,NK,6709,FLL,JFK,FLL-JFK,19:00,-14.0,-19.0,1,1,0,,0,340.0,2291,27,9,0.0,0.0,0.0,0.0,0.0,1,Wednesday
fl_0001557,2024-05-17,B6,5807,LAX,IAD,LAX-IAD,17:30,1.0,5.0,1,1,0,,0,106.0,663,27,17,0.0,0.0,0.0,0.0,0.0,5,Friday
fl_0001558,2024-01-05,DL,364,LGA,LAS,LGA-LAS,13:15,-14.0,-16.0,1,1,0,,0,70.0,421,17,6,0.0,0.0,0.0,0.0,0.0,1,Friday
fl_0001559,2024-03-31,AA,2578,MCO,LAS,MCO-LAS,14:45,-2.0,0.0,1,1,0,,0,320.0,2141,19,19,0.0,0.0,0.0,0.0,0.0,3,Sunday
fl_0001560,2024-04-18,DL,4515,MSP,LGA,MSP-LGA,18:45,11.0,15.0,0,1,0,,0,341.0,2384,15,14,0.0,0.0,0.0,0.0,0.0,4,Thursday
fl_0001561,2024-05-17,DL,3013,SAN,ORD,SAN-ORD,14:00,129.0,136.0,0,0,0,,0,220.0,1440,17,9,22.0,14.2,14.9,78.3,6.7,5,Friday
fl_0001562,2024-06-28,F9,5236,PHL,DEN,PHL-DEN,09:15,9.0,12.0,1,1,0,,0,307.0,2247,18,6,0.0,0.0,0.0,0.0,0.0,6,Friday
fl_0001563,2024-04-30,WN,5253,DEN,SFO,DEN-SFO,13:00,65.0,72.0,0,0,0,,0,318.0,2159,15,19,5.6,6.3,20.3,11.6,28.2,4,Tuesday
fl_0001564,2024-05-04,B6,3470,IAH,CLT,IAH-CLT,20:30,-14.0,-21.0,1,1,0,,0,220.0,1484,23,17,0.0,0.0,0.0,0.0,0.0,5,Saturday
fl_0001565,2024-02-09,WN,4701,PHX,SLC,PHX-SLC,07:30,0.0,-5.0,1,1,0,,0,92.0,581,15,6,0.0,0.0,0.0,0.0,0.0,2,Friday
fl_0001566,2024-04-25,AA,2040,LGA,DFW,LGA-DFW,15:15,10.0,3.0,1,1,0,,0,274.0,2083,12,10,0.0,0.0,0.0,0.0,0.0,4,Thursday
fl_0001567,2024-04-23,NK,7047,LAX,IAD,LAX-IAD,21:45,31.0,35.0,0,0,0,,0,187.0,1310,12,18,1.5,6.6,2.8,11.8,12.3,4,Tuesday
fl_0001568,2024-03-19,AA,7687,SAN,SFO,SAN-SFO,10:15,117.0,117.0,0,0,0,,0,211.0,1517,27,11,101.9,0.6,5.2,6.0,3.3,3,Tuesday
fl_0001569,2024-01-30,AA,6578,SAN,DFW,SAN-DFW,19:45,-12.0,-18.0,1,1,0,,0,56.0,312,33,5,0.0,0.0,0.0,0.0,0.0,1,Tuesday
fl_0001570,2024-05-15,WN,2835,MIA,LAX,MIA-LAX,12:45,0.0,4.0,1,1,0,,0,195.0,1388,29,6,0.0,0.0,0.0,0.0,0.0,5,Wednesday
fl_0001571,2024-01-02,F9,2401,MIA,SFO,MIA-SFO,15:30,5.0,9.0,1,1,0,,0,179.0,1185,27,10,0.0,0.0,0.0,0.0,0.0,1,Tuesday
fl_0001572,2024-02-28,B6,2259,CLT,IAH,CLT-IAH,18:00,8.0,9.0,1,1,0,,0,201.0,1344,24,13,0.0,0.0,0.0,0.0,0.0,2,Wednesday
fl_0001573,2024-02-20,B6,517,EWR,FLL,EWR-FLL,10:45,2.0,6.0,1,1,0,,0,211.0,1540,33,19,0.0,0.0,0.0,0.0,0.0,2,Tuesday
fl_0001574,2024-04-13,AA,1479,LAS,MCO,LAS-MCO,07:15,-12.0,-21.0,1,1,0,,0,214.0,1543,18,11,0.0,0.0,0.0,0.0,0.0,4,Saturday
fl_0001575,2024-04-21,NK,6148,DTW,MCO,DTW-MCO,15:15,-12.0,-8.0,1,1,0,,0,346.0,2578,34,6,0.0,0.0,0.0,0.0,0.0,4,Sunday
fl_0001576,2024-01-15,UA,1410,MCO,SEA,MCO-SEA,18:00,8.0,8.0,1,1,0,,0,77.0,471,10,15,0.0,0.0,0.0,0.0,0.0,1,Monday
fl_0001577,2024-05-04,HA,393,IAH,DFW,IAH-DFW,19:15,-2.0,-4.0,1,1,0,,0,246.0,1891,31,9,0.0,0.0,0.0,0.0,0.0,5,Saturday
fl_0001578,2024-06-22,B6,3252,DFW,ATL,DFW-ATL,17:00,1.0,-9.0,1,1,0,,0,220.0,1553,20,9,0.0,0.0,0.0,0.0,0.0,6,Saturday
fl_0001579,2024-05-28,WN,2054,SEA,DFW,SEA-DFW,14:30,8.0,9.0,1,1,0,,0,125.0,790,11,16,0.0,0.0,0.0,0.0,0.0,5,Tuesday
fl_0001580,2024-01-29,DL,8319,SFO,PHX,SFO-PHX,19:30,11.0,9.0,1,1,0,,0,208.0,1556,10,7,0.0,0.0,0.0,0.0,0.0,1,Monday
fl_0001581,2024-04-22,DL,2659,FLL,DEN,FLL-DEN,21:15,-15.0,-16.0,1,1,0,,0,183.0,1223,24,11,0.0,0.0,0.0,0.0,0.0,4,Monday
fl_0001582,2024-04-19,DL,5217,SAN,SFO,SAN-SFO,20:00,7.0,11.0,1,1,0,,0,238.0,1684,23,16,0.0,0.0,0.0,0.0,0.0,4,Friday
fl_0001583,2024-01-10,UA,6621,SFO,DFW,SFO-DFW,09:45,9.0,10.0,1,1,0,,0,327.0,2311,20,8,0.0,0.0,0.0,0.0,0.0,1,Wednesday
fl_0001584,2024-01-02,UA,6658,ORD,IAH,ORD-IAH,06:45,1.0,-9.0,1,1,0,,0,104.0,686,30,9,0.0,0.0,0.0,0.0,0.0,1,Tuesday
fl_0001585,2024-02-20,B6,2398,EWR,IAD,EWR-IAD,07:15,-2.0,-6.0,1,1,0,,0,68.0,387,21,14,0.0,0.0,0.0,0.0,0.0,2,Tuesday
fl_0001586,2024-03-06,DL,5290,SFO,FLL,SFO-FLL,09:30,-2.0,-6.0,1,1,0,,0,247.0,1705,30,16,0.0,0.0,0.0,0.0,0.0,3,Wednesday
fl_0001587,2024-06-09,WN,4744,DFW,ATL,DFW-ATL,17:00,-5.0,-5.0,1,1,0,,0,196.0,1411,29,11,0.0,0.0,0.0,0.0,0.0,6,Sunday
fl_0001588,2024-04-03,AA,8131,LAS,SEA,LAS-SEA,15:30,84.0,86.0,0,0,0,,0,51.0,265,22,12,7.7,13.0,44.2,18.8,2.3,4,Wednesday
fl_0001589,2024-03-11,DL,4753,ATL,BWI,ATL-BWI,08:15,5.0,0.0,1,1,0,,0,341.0,2318,11,9,0.0,0.0,0.0,0.0,0.0,3,Monday
fl_0001590,2024-05-13,NK,1130,SFO,MSP,SFO-MSP,07:00,-9.0,-19.0,1,1,0,,0,240.0,1817,18,9,0.0,0.0,0.0,0.0,0.0,5,Monday
fl_0001591,2024-05-14,WN,4356,BOS,MIA,BOS-MIA,22:15,61.0,67.0,0,0,0,,0,140.0,938,14,17,11.8,10.8,9.8,10.3,24.3,5,Tuesday
fl_0001592,2024-03-02,AA,3572,PHL,IAH,PHL-IAH,07:30,19.0,20.0,0,0,0,,0,206.0,1352,33,12,5.4,4.2,1.5,1.9,7.0,3,Saturday
fl_0001593,2024-05-31,UA,2218,MSP,MCO,MSP-MCO,07:15,15.0,17.0,0,0,0,,0,192.0,1389,34,12,1.2,10.8,1.4,2.7,0.9,5,Friday
fl_0001594,2024-03-11,DL,4706,MIA,JFK,MIA-JFK,07:45,,,0,0,1,Weather,0,221.0,1598,32,19,0.0,0.0,0.0,0.0,0.0,3,Monday
fl_0001595,2024-05-27,DL,846,LAX,SAN,LAX-SAN,17:15,2.0,-8.0,1,1,0,,0,88.0,523,32,15,0.0,0.0,0.0,0.0,0.0,5,Monday
fl_0001596,2024-05-02,NK,1225,SFO,CLT,SFO-CLT,07:15,1.0,-3.0,1,1,0,,0,357.0,2515,16,17,0.0,0.0,0.0,0.0,0.0,5,Thursday
fl_0001597,2024-06-03,DL,4459,DTW,LGA,DTW-LGA,16:45,-7.0,-3.0,1,1,0,,0,300.0,2306,12,10,0.0,0.0,0.0,0.0,0.0,6,Monday
fl_0001598,2024-04-15,WN,746,IAD,BWI,IAD-BWI,13:45,39.0,43.0,0,0,0,,0,254.0,1690,11,5,8.7,4.7,17.6,2.0,10.0,4,Monday
fl_0001599,2024-05-27,UA,7791,BOS,CLT,BOS-CLT,17:00,-9.0,-17.0,1,1,0,,0,239.0,1781,12,7,0.0,0.0,0.0,0.0,0.0,5,Monday
fl_0001600,2024-04-19,AS,2413,DFW,MCO,DFW-MCO,19:45,9.0,8.0,1,1,0,,0,146.0,940,13,10,0.0,0.0,0.0,0.0,0.0,4,Friday
fl_0001601,2024-04-22,UA,3779,MIA,PHX,MIA-PHX,20:45,155.0,158.0,0,0,0,,0,217.0,1602,13,16,1.3,100.2,44.3,7.5,4.6,4,Monday
fl_0001602,2024-04-02,AS,7137,LAX,ORD,LAX-ORD,13:45,-9.0,-9.0,1,1,0,,0,66.0,412,13,8,0.0,0.0,0.0,0.0,0.0,4,Tuesday
fl_0001603,2024-01-30,UA,3184,FLL,MSP,FLL-MSP,12:30,-5.0,-13.0,1,1,0,,0,196.0,1427,27,5,0.0,0.0,0.0,0.0,0.0,1,Tuesday
fl_0001604,2024-05-03,AA,7422,JFK,LAX,JFK-LAX,10:45,28.0,36.0,0,0,0,,0,139.0,932,20,9,9.7,8.4,8.9,2.9,6.0,5,Friday
fl_0001605,2024-03-13,WN,4497,MCO,MIA,MCO-MIA,07:00,-8.0,-8.0,1,1,0,,0,312.0,2217,11,19,0.0,0.0,0.0,0.0,0.0,3,Wednesday
fl_0001606,2024-01-08,DL,6104,MCO,MIA,MCO-MIA,12:30,-15.0,-11.0,1,1,0,,0,64.0,345,19,10,0.0,0.0,0.0,0.0,0.0,1,Monday
fl_0001607,2024-03-17,UA,4238,PHL,IAD,PHL-IAD,21:15,-11.0,-18.0,1,1,0,,0,188.0,1254,30,16,0.0,0.0,0.0,0.0,0.0,3,Sunday
fl_0001608,2024-05-30,WN,3489,IAD,MSP,IAD-MSP,11:00,11.0,1.0,1,1,0,,0,174.0,1181,18,16,0.0,0.0,0.0,0.0,0.0,5,Thursday
fl_0001609,2024-03-28,UA,5685,DFW,BWI,DFW-BWI,10:30,-10.0,-9.0,1,1,0,,0,235.0,1618,32,19,0.0,0.0,0.0,0.0,0.0,3,Thursday
fl_0001610,2024-03-05,B6,2162,SFO,JFK,SFO-JFK,07:00,-6.0,-6.0,1,1,0,,0,230.0,1553,32,19,0.0,0.0,0.0,0.0,0.0,3,Tuesday
fl_0001611,2024-02-27,WN,163,DEN,SLC,DEN-SLC,14:45,-1.0,-4.0,1,1,0,,0,323.0,2474,27,19,0.0,0.0,0.0,0.0,0.0,2,Tuesday
fl_0001612,2024-04-25,UA,2934,LGA,ATL,LGA-ATL,19:45,10.0,1.0,1,1,0,,0,350.0,2503,26,13,0.0,0.0,0.0,0.0,0.0,4,Thursday
fl_0001613,2024-05-22,DL,1580,ORD,PHX,ORD-PHX,21:15,12.0,12.0,1,1,0,,0,192.0,1278,15,6,0.0,0.0,0.0,0.0,0.0,5,Wednesday
fl_0001614,2024-05-27,WN,6435,BOS,ATL,BOS-ATL,06:30,-3.0,-12.0,1,1,0,,0,76.0,439,19,13,0.0,0.0,0.0,0.0,0.0,5,Monday
fl_0001615,2024-01-31,WN,1775,BWI,LGA,BWI-LGA,13:15,38.0,39.0,0,0,0,,0,48.0,254,25,19,2.8,9.0,17.6,8.2,1.4,1,Wednesday
fl_0001616,2024-01-27,WN,3163,FLL,DTW,FLL-DTW,16:45,-9.0,-7.0,1,1,0,,0,209.0,1413,33,7,0.0,0.0,0.0,0.0,0.0,1,Saturday
fl_0001617,2024-02-11,WN,2415,MSP,MCO,MSP-MCO,17:30,5.0,4.0,1,1,0,,0,71.0,449,11,18,0.0,0.0,0.0,0.0,0.0,2,Sunday
fl_0001618,2024-06-13,DL,877,DFW,MIA,DFW-MIA,12:15,19.0,27.0,0,0,0,,0,290.0,2132,14,13,1.3,1.2,11.2,9.9,3.4,6,Thursday
fl_0001619,2024-05-13,WN,7259,IAH,DEN,IAH-DEN,19:30,8.0,4.0,1,1,0,,0,164.0,1167,15,10,0.0,0.0,0.0,0.0,0.0,5,Monday
fl_0001620,2024-03-31,AA,4640,SLC,PHX,SLC-PHX,15:30,43.0,51.0,0,0,0,,0,83.0,540,21,12,6.9,6.8,12.6,11.5,13.1,3,Sunday
fl_0001621,2024-03-21,AA,7879,BWI,LAS,BWI-LAS,08:15,-9.0,-18.0,1,1,0,,0,264.0,1772,20,9,0.0,0.0,0.0,0.0,0.0,3,Thursday
fl_0001622,2024-05-01,AA,8863,SFO,FLL,SFO-FLL,18:45,102.0,108.0,0,0,0,,0,281.0,1893,23,13,24.3,11.5,40.1,28.1,4.0,5,Wednesday
fl_0001623,2024-03-19,WN,1140,IAD,LGA,IAD-LGA,15:15,0.0,-1.0,1,1,0,,0,320.0,2412,23,17,0.0,0.0,0.0,0.0,0.0,3,Tuesday
fl_0001624,2024-02-01,UA,3408,ATL,PHX,ATL-PHX,09:15,-3.0,-11.0,1,1,0,,0,254.0,1899,34,14,0.0,0.0,0.0,0.0,0.0,2,Thursday
fl_0001625,2024-05-02,AA,1660,JFK,MIA,JFK-MIA,20:45,-8.0,-15.0,1,1,0,,0,248.0,1697,33,6,0.0,0.0,0.0,0.0,0.0,5,Thursday
fl_0001626,2024-05-06,F9,2112,SLC,DTW,SLC-DTW,20:45,9.0,16.0,0,1,0,,0,136.0,983,24,17,2.6,6.3,0.7,3.7,2.7,5,Monday
fl_0001627,2024-06-23,HA,6527,SLC,ATL,SLC-ATL,14:15,7.0,-1.0,1,1,0,,0,58.0,344,24,15,0.0,0.0,0.0,0.0,0.0,6,Sunday
fl_0001628,2024-04-24,AA,7720,SAN,BOS,SAN-BOS,19:45,-9.0,-5.0,1,1,0,,0,245.0,1639,11,13,0.0,0.0,0.0,0.0,0.0,4,Wednesday
fl_0001629,2024-04-18,AA,1201,JFK,FLL,JFK-FLL,13:15,8.0,0.0,1,1,0,,0,231.0,1576,11,19,0.0,0.0,0.0,0.0,0.0,4,Thursday
fl_0001630,2024-01-21,AA,4162,MIA,MCO,MIA-MCO,11:45,10.0,14.0,1,1,0,,0,351.0,2479,11,12,0.0,0.0,0.0,0.0,0.0,1,Sunday
fl_0001631,2024-05-06,AA,4721,ATL,LAX,ATL-LAX,18:15,15.0,16.0,0,0,0,,0,128.0,905,31,16,7.6,5.6,0.8,1.8,0.2,5,Monday
fl_0001632,2024-06-14,UA,2400,LAS,BOS,LAS-BOS,12:45,13.0,10.0,1,1,0,,0,321.0,2358,28,9,0.0,0.0,0.0,0.0,0.0,6,Friday
fl_0001633,2024-05-27,B6,5699,SEA,PHX,SEA-PHX,16:30,-8.0,-8.0,1,1,0,,0,72.0,412,23,10,0.0,0.0,0.0,0.0,0.0,5,Monday
fl_0001634,2024-04-15,AA,4166,PHX,JFK,PHX-JFK,08:00,2.0,6.0,1,1,0,,0,149.0,1090,30,19,0.0,0.0,0.0,0.0,0.0,4,Monday
fl_0001635,2024-01-27,DL,1057,FLL,DTW,FLL-DTW,07:45,-3.0,-5.0,1,1,0,,0,161.0,1070,15,9,0.0,0.0,0.0,0.0,0.0,1,Saturday
fl_0001636,2024-02-03,UA,4330,FLL,JFK,FLL-JFK,22:45,-10.0,-20.0,1,1,0,,0,269.0,1811,11,15,0.0,0.0,0.0,0.0,0.0,2,Saturday
fl_0001637,2024-04-04,UA,5205,DFW,BWI,DFW-BWI,15:00,3.0,2.0,1,1,0,,0,305.0,2251,29,9,0.0,0.0,0.0,0.0,0.0,4,Thursday
fl_0001638,2024-01-06,DL,725,LAX,BWI,LAX-BWI,11:45,12.0,3.0,1,1,0,,0,73.0,456,30,14,0.0,0.0,0.0,0.0,0.0,1,Saturday
fl_0001639,2024-02-24,F9,4620,SEA,ATL,SEA-ATL,19:45,-15.0,-25.0,1,1,0,,0,174.0,1216,27,16,0.0,0.0,0.0,0.0,0.0,2,Saturday
fl_0001640,2024-05-19,DL,3116,SFO,JFK,SFO-JFK,20:45,2.0,1.0,1,1,0,,0,311.0,2249,16,14,0.0,0.0,0.0,0.0,0.0,5,Sunday
fl_0001641,2024-05-25,UA,1181,SAN,SEA,SAN-SEA,19:15,18.0,26.0,0,0,0,,0,265.0,1828,10,12,4.6,7.6,10.5,0.7,2.6,5,Saturday
fl_0001642,2024-02-14,AA,8030,CLT,LAX,CLT-LAX,09:45,-6.0,-4.0,1,1,0,,0,162.0,1202,27,18,0.0,0.0,0.0,0.0,0.0,2,Wednesday
fl_0001643,2024-01-28,UA,5124,MCO,LAS,MCO-LAS,16:30,-5.0,-14.0,1,1,0,,0,195.0,1464,12,19,0.0,0.0,0.0,0.0,0.0,1,Sunday
fl_0001644,2024-05-27,F9,5261,SEA,ORD,SEA-ORD,22:15,7.0,10.0,1,1,0,,0,46.0,254,15,12,0.0,0.0,0.0,0.0,0.0,5,Monday
fl_0001645,2024-02-19,DL,8781,CLT,LAS,CLT-LAS,09:15,3.0,-2.0,1,1,0,,0,332.0,2219,18,7,0.0,0.0,0.0,0.0,0.0,2,Monday
fl_0001646,2024-03-17,NK,387,IAH,EWR,IAH-EWR,13:00,-8.0,-12.0,1,1,0,,0,214.0,1419,32,14,0.0,0.0,0.0,0.0,0.0,3,Sunday
fl_0001647,2024-02-26,AA,8889,BWI,PHL,BWI-PHL,13:30,10.0,14.0,1,1,0,,0,232.0,1569,26,16,0.0,0.0,0.0,0.0,0.0,2,Monday
fl_0001648,2024-05-05,AA,1645,SFO,MSP,SFO-MSP,22:15,6.0,4.0,1,1,0,,0,318.0,2198,26,8,0.0,0.0,0.0,0.0,0.0,5,Sunday
fl_0001649,2024-01-07,WN,8156,SLC,ORD,SLC-ORD,11:30,11.0,15.0,0,1,0,,0,328.0,2555,22,8,0.0,0.0,0.0,0.0,0.0,1,Sunday
fl_0001650,2024-02-15,AA,7293,SLC,ORD,SLC-ORD,10:00,-15.0,-15.0,1,1,0,,0,115.0,721,11,17,0.0,0.0,0.0,0.0,0.0,2,Thursday
fl_0001651,2024-02-04,AA,4896,SFO,ORD,SFO-ORD,17:45,-10.0,-7.0,1,1,0,,0,74.0,451,26,8,0.0,0.0,0.0,0.0,0.0,2,Sunday
