case_number,incident_date,primary_type,crime_category,description,location_description,arrest,domestic,district,ward,community_area,fbi_code,year,month,day_of_week,hour_of_day,year_month
JB001331,2023-06-08 23:55:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,STREET,0,1,24,20,54,08A,2023,6,Thursday,23,2023-06
JB001332,2022-08-05 04:42:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,RESIDENCE,1,0,7,45,48,08A,2022,8,Friday,4,2022-08
JB001333,2022-05-29 12:52:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,STREET,0,1,20,41,56,08A,2022,5,Sunday,12,2022-05
JB001334,2022-03-27 12:23:00,WEAPONS VIOLATION,Public Safety,REPORTED WEAPONS VIOLATION INCIDENT,APARTMENT,0,0,3,36,53,08B,2022,3,Sunday,12,2022-03
JB001335,2023-05-03 16:30:00,NARCOTICS,Public Order,REPORTED NARCOTICS INCIDENT,RESIDENCE,1,0,16,24,20,18,2023,5,Wednesday,16,2023-05
JB001336,2022-12-28 15:32:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,RESIDENCE,0,0,19,15,63,11,2022,12,Wednesday,15,2022-12
JB001337,2023-10-01 15:42:00,DECEPTIVE PRACTICE,Financial/Cyber,REPORTED DECEPTIVE PRACTICE INCIDENT,SMALL RETAIL STORE,0,0,20,6,7,07,2023,10,Sunday,15,2023-10
JB001338,2023-01-19 16:03:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,RESIDENCE,0,1,18,27,20,18,2023,1,Thursday,16,2023-01
JB001339,2022-09-21 14:10:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,1,8,21,28,18,2022,9,Wednesday,14,2022-09
JB001340,2022-02-16 04:11:00,THEFT,Property,REPORTED THEFT INCIDENT,STREET,0,0,7,49,42,08B,2022,2,Wednesday,4,2022-02
JB001341,2022-12-22 04:09:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,0,16,21,57,06,2022,12,Thursday,4,2022-12
JB001342,2023-02-02 04:07:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,SMALL RETAIL STORE,0,0,16,44,56,11,2023,2,Thursday,4,2023-02
JB001343,2023-01-27 13:34:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,0,24,24,41,11,2023,1,Friday,13,2023-01
JB001344,2023-11-30 07:47:00,NARCOTICS,Public Order,REPORTED NARCOTICS INCIDENT,APARTMENT,1,0,8,41,18,03,2023,11,Thursday,7,2023-11
JB001345,2022-08-18 20:33:00,THEFT,Property,REPORTED THEFT INCIDENT,SIDEWALK,0,0,1,8,74,08B,2022,8,Thursday,20,2022-08
JB001346,2023-01-04 03:22:00,THEFT,Property,REPORTED THEFT INCIDENT,STREET,0,0,3,31,22,18,2023,1,Wednesday,3,2023-01
JB001347,2023-06-26 05:56:00,THEFT,Property,REPORTED THEFT INCIDENT,SIDEWALK,0,0,7,20,52,08B,2023,6,Monday,5,2023-06
JB001348,2023-02-19 05:15:00,THEFT,Property,REPORTED THEFT INCIDENT,RESIDENCE,0,0,4,17,17,05,2023,2,Sunday,5,2023-02
JB001349,2022-01-07 13:47:00,WEAPONS VIOLATION,Public Safety,REPORTED WEAPONS VIOLATION INCIDENT,APARTMENT,1,0,16,7,49,11,2022,1,Friday,13,2022-01
JB001350,2023-11-06 17:09:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,0,14,50,68,11,2023,11,Monday,17,2023-11
JB001351,2022-09-23 03:47:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,STREET,0,0,19,49,62,08A,2022,9,Friday,3,2022-09
JB001352,2023-04-04 20:39:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,PARKING LOT / GARAGE,0,1,24,24,1,14,2023,4,Tuesday,20,2023-04
JB001353,2023-10-01 22:08:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,APARTMENT,0,0,2,25,24,08A,2023,10,Sunday,22,2023-10
JB001354,2022-01-25 17:49:00,ROBBERY,Violent,REPORTED ROBBERY INCIDENT,STREET,0,0,2,25,11,26,2022,1,Tuesday,17,2022-01
JB001355,2023-07-29 07:13:00,DECEPTIVE PRACTICE,Financial/Cyber,REPORTED DECEPTIVE PRACTICE INCIDENT,APARTMENT,0,0,5,7,38,07,2023,7,Saturday,7,2023-07
JB001356,2023-12-22 09:25:00,MOTOR VEHICLE THEFT,Property,REPORTED MOTOR VEHICLE THEFT INCIDENT,APARTMENT,0,0,7,36,51,07,2023,12,Friday,9,2023-12
JB001357,2023-03-23 21:16:00,MOTOR VEHICLE THEFT,Property,REPORTED MOTOR VEHICLE THEFT INCIDENT,SIDEWALK,0,0,18,4,14,11,2023,3,Thursday,21,2023-03
JB001358,2022-03-31 05:46:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,SMALL RETAIL STORE,0,1,16,22,63,08A,2022,3,Thursday,5,2022-03
JB001359,2023-11-24 06:31:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,1,2,41,16,05,2023,11,Friday,6,2023-11
JB001360,2022-07-11 07:58:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,1,9,27,46,18,2022,7,Monday,7,2022-07
JB001361,2022-07-06 18:07:00,MOTOR VEHICLE THEFT,Property,REPORTED MOTOR VEHICLE THEFT INCIDENT,SIDEWALK,0,0,25,35,48,05,2022,7,Wednesday,18,2022-07
JB001362,2023-06-01 00:20:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,APARTMENT,0,1,7,50,34,07,2023,6,Thursday,0,2023-06
JB001363,2022-07-17 17:49:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,RESIDENCE,0,0,22,23,25,06,2022,7,Sunday,17,2022-07
JB001364,2022-08-28 05:28:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,RESIDENCE,0,0,11,8,34,08B,2022,8,Sunday,5,2022-08
JB001365,2023-04-06 02:12:00,THEFT,Property,REPORTED THEFT INCIDENT,RESIDENCE,0,0,11,26,74,03,2023,4,Thursday,2,2023-04
JB001366,2023-12-03 19:38:00,BURGLARY,Property,REPORTED BURGLARY INCIDENT,STREET,0,0,3,25,52,05,2023,12,Sunday,19,2023-12
JB001367,2023-04-13 15:11:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,APARTMENT,0,0,5,49,20,07,2023,4,Thursday,15,2023-04
JB001368,2023-12-27 05:41:00,THEFT,Property,REPORTED THEFT INCIDENT,COMMERCIAL / BUSINESS OFFICE,0,0,8,25,28,26,2023,12,Wednesday,5,2023-12
JB001369,2023-09-06 03:39:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,RESIDENCE,0,0,7,22,11,18,2023,9,Wednesday,3,2023-09
JB001370,2022-03-11 01:23:00,MOTOR VEHICLE THEFT,Property,REPORTED MOTOR VEHICLE THEFT INCIDENT,STREET,0,0,12,19,47,11,2022,3,Friday,1,2022-03
JB001371,2022-12-18 07:51:00,THEFT,Property,REPORTED THEFT INCIDENT,STREET,0,0,4,48,68,03,2022,12,Sunday,7,2022-12
JB001372,2023-08-05 03:08:00,OTHER OFFENSE,Other,REPORTED OTHER OFFENSE INCIDENT,GROCERY FOOD STORE,0,0,16,24,64,14,2023,8,Saturday,3,2023-08
JB001373,2023-01-31 10:28:00,WEAPONS VIOLATION,Public Safety,REPORTED WEAPONS VIOLATION INCIDENT,STREET,1,0,24,18,37,06,2023,1,Tuesday,10,2023-01
JB001374,2023-12-05 14:17:00,MOTOR VEHICLE THEFT,Property,REPORTED MOTOR VEHICLE THEFT INCIDENT,RESIDENCE,0,0,17,11,16,18,2023,12,Tuesday,14,2023-12
JB001375,2022-04-06 17:32:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,RESTAURANT,0,0,20,32,8,08A,2022,4,Wednesday,17,2022-04
JB001376,2023-01-06 10:54:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,RESIDENCE,0,0,20,43,43,08B,2023,1,Friday,10,2023-01
JB001377,2022-11-04 01:39:00,OTHER OFFENSE,Other,REPORTED OTHER OFFENSE INCIDENT,APARTMENT,0,0,9,1,3,18,2022,11,Friday,1,2022-11
JB001378,2023-05-06 20:58:00,THEFT,Property,REPORTED THEFT INCIDENT,APARTMENT,0,0,12,8,7,14,2023,5,Saturday,20,2023-05
JB001379,2023-04-30 05:28:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,SIDEWALK,0,0,18,39,66,06,2023,4,Sunday,5,2023-04
JB001380,2022-07-16 11:50:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,1,0,8,50,44,05,2022,7,Saturday,11,2022-07
JB001381,2023-08-06 03:04:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,PARKING LOT / GARAGE,0,0,17,25,77,14,2023,8,Sunday,3,2023-08
JB001382,2023-01-02 17:17:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,RESTAURANT,0,1,10,26,33,07,2023,1,Monday,17,2023-01
JB001383,2022-01-29 09:55:00,THEFT,Property,REPORTED THEFT INCIDENT,STREET,0,0,15,35,2,18,2022,1,Saturday,9,2022-01
JB001384,2023-05-19 23:17:00,THEFT,Property,REPORTED THEFT INCIDENT,GROCERY FOOD STORE,0,0,14,11,42,14,2023,5,Friday,23,2023-05
JB001385,2023-12-31 06:06:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,PARKING LOT / GARAGE,0,0,2,49,36,03,2023,12,Sunday,6,2023-12
JB001386,2023-04-18 09:40:00,ROBBERY,Violent,REPORTED ROBBERY INCIDENT,APARTMENT,0,0,17,29,41,03,2023,4,Tuesday,9,2023-04
JB001387,2023-06-24 21:36:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,0,1,48,42,03,2023,6,Saturday,21,2023-06
JB001388,2023-05-06 21:29:00,NARCOTICS,Public Order,REPORTED NARCOTICS INCIDENT,SIDEWALK,1,0,22,19,60,03,2023,5,Saturday,21,2023-05
JB001389,2022-02-17 17:02:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,PARKING LOT / GARAGE,0,0,2,32,71,06,2022,2,Thursday,17,2022-02
JB001390,2022-05-07 06:09:00,DECEPTIVE PRACTICE,Financial/Cyber,REPORTED DECEPTIVE PRACTICE INCIDENT,APARTMENT,0,0,7,25,31,08A,2022,5,Saturday,6,2022-05
JB001391,2023-01-05 00:12:00,MOTOR VEHICLE THEFT,Property,REPORTED MOTOR VEHICLE THEFT INCIDENT,RESTAURANT,0,0,25,43,50,14,2023,1,Thursday,0,2023-01
JB001392,2023-04-28 03:52:00,WEAPONS VIOLATION,Public Safety,REPORTED WEAPONS VIOLATION INCIDENT,GROCERY FOOD STORE,1,0,4,3,48,05,2023,4,Friday,3,2023-04
JB001393,2022-03-14 07:29:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,STREET,0,0,5,48,12,08A,2022,3,Monday,7,2022-03
JB001394,2023-02-02 04:32:00,THEFT,Property,REPORTED THEFT INCIDENT,RESIDENCE,0,0,15,2,32,18,2023,2,Thursday,4,2023-02
JB001395,2022-07-18 10:24:00,NARCOTICS,Public Order,REPORTED NARCOTICS INCIDENT,RESIDENCE,1,0,4,38,44,03,2022,7,Monday,10,2022-07
JB001396,2022-05-09 23:08:00,CRIMINAL TRESPASS,Property,REPORTED CRIMINAL TRESPASS INCIDENT,APARTMENT,0,0,3,35,20,06,2022,5,Monday,23,2022-05
JB001397,2023-03-27 21:45:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,RESIDENCE,1,1,9,21,13,03,2023,3,Monday,21,2023-03
JB001398,2022-02-04 17:59:00,OTHER OFFENSE,Other,REPORTED OTHER OFFENSE INCIDENT,STREET,1,0,5,38,16,08B,2022,2,Friday,17,2022-02
JB001399,2022-06-28 03:10:00,BURGLARY,Property,REPORTED BURGLARY INCIDENT,STREET,0,0,12,1,3,14,2022,6,Tuesday,3,2022-06
JB001400,2022-05-09 20:33:00,OTHER OFFENSE,Other,REPORTED OTHER OFFENSE INCIDENT,RESIDENCE,0,0,4,5,59,08B,2022,5,Monday,20,2022-05
JB001401,2023-05-07 15:06:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,COMMERCIAL / BUSINESS OFFICE,1,1,9,16,57,11,2023,5,Sunday,15,2023-05
JB001402,2022-12-03 16:24:00,THEFT,Property,REPORTED THEFT INCIDENT,RESIDENCE,1,0,6,4,49,11,2022,12,Saturday,16,2022-12
JB001403,2022-01-12 16:36:00,OTHER OFFENSE,Other,REPORTED OTHER OFFENSE INCIDENT,RESIDENCE,0,0,19,6,24,08B,2022,1,Wednesday,16,2022-01
JB001404,2022-03-11 15:23:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,0,24,1,3,26,2022,3,Friday,15,2022-03
JB001405,2022-03-29 00:10:00,THEFT,Property,REPORTED THEFT INCIDENT,RESIDENCE,0,0,1,21,66,08A,2022,3,Tuesday,0,2022-03
JB001406,2023-08-27 07:41:00,MOTOR VEHICLE THEFT,Property,REPORTED MOTOR VEHICLE THEFT INCIDENT,COMMERCIAL / BUSINESS OFFICE,0,0,9,29,13,05,2023,8,Sunday,7,2023-08
JB001407,2022-04-01 11:07:00,BURGLARY,Property,REPORTED BURGLARY INCIDENT,APARTMENT,0,0,24,31,77,05,2022,4,Friday,11,2022-04
JB001408,2023-01-12 06:25:00,WEAPONS VIOLATION,Public Safety,REPORTED WEAPONS VIOLATION INCIDENT,APARTMENT,1,0,25,41,15,06,2023,1,Thursday,6,2023-01
JB001409,2023-05-26 10:03:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,CTA TRAIN / STATION,0,1,18,17,21,11,2023,5,Friday,10,2023-05
JB001410,2022-12-18 01:21:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,RESTAURANT,0,0,1,46,32,18,2022,12,Sunday,1,2022-12
JB001411,2022-06-12 22:30:00,THEFT,Property,REPORTED THEFT INCIDENT,APARTMENT,0,0,6,48,74,05,2022,6,Sunday,22,2022-06
JB001412,2022-04-28 14:47:00,MOTOR VEHICLE THEFT,Property,REPORTED MOTOR VEHICLE THEFT INCIDENT,RESIDENCE,0,0,4,39,42,07,2022,4,Thursday,14,2022-04
JB001413,2022-04-12 13:07:00,MOTOR VEHICLE THEFT,Property,REPORTED MOTOR VEHICLE THEFT INCIDENT,STREET,0,0,20,21,75,07,2022,4,Tuesday,13,2022-04
JB001414,2022-02-13 21:17:00,DECEPTIVE PRACTICE,Financial/Cyber,REPORTED DECEPTIVE PRACTICE INCIDENT,SIDEWALK,0,0,12,22,45,26,2022,2,Sunday,21,2022-02
JB001415,2023-12-10 00:57:00,BURGLARY,Property,REPORTED BURGLARY INCIDENT,STREET,0,0,17,29,28,26,2023,12,Sunday,0,2023-12
JB001416,2023-09-08 02:13:00,ROBBERY,Violent,REPORTED ROBBERY INCIDENT,RESIDENCE,0,0,18,37,8,08B,2023,9,Friday,2,2023-09
JB001417,2022-07-23 02:18:00,WEAPONS VIOLATION,Public Safety,REPORTED WEAPONS VIOLATION INCIDENT,SIDEWALK,1,0,4,33,42,06,2022,7,Saturday,2,2022-07
JB001418,2022-01-12 22:02:00,DECEPTIVE PRACTICE,Financial/Cyber,REPORTED DECEPTIVE PRACTICE INCIDENT,SIDEWALK,0,0,22,50,9,14,2022,1,Wednesday,22,2022-01
JB001419,2023-10-18 15:30:00,BURGLARY,Property,REPORTED BURGLARY INCIDENT,PARKING LOT / GARAGE,0,0,3,8,52,06,2023,10,Wednesday,15,2023-10
JB001420,2023-03-30 00:49:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,STREET,1,0,7,33,27,26,2023,3,Thursday,0,2023-03
JB001421,2022-03-31 13:47:00,THEFT,Property,REPORTED THEFT INCIDENT,APARTMENT,0,0,11,5,67,11,2022,3,Thursday,13,2022-03
JB001422,2023-05-15 08:40:00,MOTOR VEHICLE THEFT,Property,REPORTED MOTOR VEHICLE THEFT INCIDENT,SIDEWALK,0,0,24,39,53,06,2023,5,Monday,8,2023-05
JB001423,2022-04-15 14:52:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,APARTMENT,0,1,19,15,34,11,2022,4,Friday,14,2022-04
JB001424,2023-11-07 01:18:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,SIDEWALK,0,1,18,46,11,14,2023,11,Tuesday,1,2023-11
JB001425,2023-05-13 02:14:00,CRIMINAL TRESPASS,Property,REPORTED CRIMINAL TRESPASS INCIDENT,STREET,0,0,7,37,26,11,2023,5,Saturday,2,2023-05
JB001426,2023-08-07 15:34:00,OTHER OFFENSE,Other,REPORTED OTHER OFFENSE INCIDENT,STREET,1,0,9,50,5,07,2023,8,Monday,15,2023-08
JB001427,2023-10-31 20:51:00,THEFT,Property,REPORTED THEFT INCIDENT,STREET,0,0,2,36,58,03,2023,10,Tuesday,20,2023-10
JB001428,2023-03-25 00:49:00,DECEPTIVE PRACTICE,Financial/Cyber,REPORTED DECEPTIVE PRACTICE INCIDENT,APARTMENT,0,0,25,36,68,03,2023,3,Saturday,0,2023-03
JB001429,2023-01-15 04:12:00,OTHER OFFENSE,Other,REPORTED OTHER OFFENSE INCIDENT,STREET,0,0,3,5,29,03,2023,1,Sunday,4,2023-01
JB001430,2023-03-31 13:26:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,RESIDENCE,0,0,9,16,25,08B,2023,3,Friday,13,2023-03
JB001431,2022-03-16 00:18:00,OTHER OFFENSE,Other,REPORTED OTHER OFFENSE INCIDENT,RESIDENCE,0,0,18,15,23,26,2022,3,Wednesday,0,2022-03
JB001432,2022-07-21 07:40:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,STREET,0,0,12,41,16,11,2022,7,Thursday,7,2022-07
JB001433,2023-04-02 23:25:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,PARKING LOT / GARAGE,0,0,16,26,44,05,2023,4,Sunday,23,2023-04
JB001434,2023-04-09 14:20:00,MOTOR VEHICLE THEFT,Property,REPORTED MOTOR VEHICLE THEFT INCIDENT,RESIDENCE,0,0,6,27,20,14,2023,4,Sunday,14,2023-04
JB001435,2022-10-06 05:59:00,THEFT,Property,REPORTED THEFT INCIDENT,STREET,0,0,17,31,65,11,2022,10,Thursday,5,2022-10
JB001436,2022-12-15 05:58:00,THEFT,Property,REPORTED THEFT INCIDENT,RESIDENCE,0,0,24,48,16,18,2022,12,Thursday,5,2022-12
JB001437,2023-07-31 00:24:00,THEFT,Property,REPORTED THEFT INCIDENT,APARTMENT,1,0,8,44,54,11,2023,7,Monday,0,2023-07
JB001438,2022-02-24 03:16:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,PARKING LOT / GARAGE,0,0,17,17,14,18,2022,2,Thursday,3,2022-02
JB001439,2022-11-15 17:20:00,WEAPONS VIOLATION,Public Safety,REPORTED WEAPONS VIOLATION INCIDENT,RESIDENCE,1,0,24,19,37,07,2022,11,Tuesday,17,2022-11
JB001440,2023-06-04 19:50:00,WEAPONS VIOLATION,Public Safety,REPORTED WEAPONS VIOLATION INCIDENT,APARTMENT,1,0,19,39,43,06,2023,6,Sunday,19,2023-06
JB001441,2022-09-17 14:45:00,THEFT,Property,REPORTED THEFT INCIDENT,RESIDENCE,1,0,18,12,45,26,2022,9,Saturday,14,2022-09
JB001442,2022-03-23 10:37:00,OTHER OFFENSE,Other,REPORTED OTHER OFFENSE INCIDENT,SMALL RETAIL STORE,0,0,6,1,49,11,2022,3,Wednesday,10,2022-03
JB001443,2022-08-17 19:05:00,THEFT,Property,REPORTED THEFT INCIDENT,RESTAURANT,0,0,18,29,55,07,2022,8,Wednesday,19,2022-08
JB001444,2023-11-28 06:39:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,RESIDENCE,0,0,2,15,33,14,2023,11,Tuesday,6,2023-11
JB001445,2022-11-12 17:24:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,1,25,17,18,26,2022,11,Saturday,17,2022-11
JB001446,2022-06-02 17:46:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,APARTMENT,0,1,11,32,52,18,2022,6,Thursday,17,2022-06
JB001447,2023-05-26 17:00:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,APARTMENT,0,0,8,27,63,07,2023,5,Friday,17,2023-05
JB001448,2023-06-02 00:02:00,THEFT,Property,REPORTED THEFT INCIDENT,RESIDENCE,0,0,17,4,66,14,2023,6,Friday,0,2023-06
JB001449,2023-06-06 18:40:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,SIDEWALK,0,0,9,10,13,08B,2023,6,Tuesday,18,2023-06
JB001450,2023-09-14 20:00:00,THEFT,Property,REPORTED THEFT INCIDENT,SIDEWALK,0,0,2,48,54,11,2023,9,Thursday,20,2023-09
JB001451,2023-05-05 17:23:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,RESTAURANT,0,0,18,24,14,08B,2023,5,Friday,17,2023-05
JB001452,2022-07-28 12:52:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,1,3,24,10,05,2022,7,Thursday,12,2022-07
JB001453,2023-10-18 22:17:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,STREET,0,1,1,37,54,11,2023,10,Wednesday,22,2023-10
JB001454,2023-10-13 00:07:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,STREET,0,0,20,3,19,06,2023,10,Friday,0,2023-10
JB001455,2022-06-24 00:02:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,APARTMENT,0,0,17,42,54,08B,2022,6,Friday,0,2022-06
JB001456,2022-05-28 12:44:00,THEFT,Property,REPORTED THEFT INCIDENT,APARTMENT,0,0,2,47,15,06,2022,5,Saturday,12,2022-05
JB001457,2022-11-12 08:14:00,MOTOR VEHICLE THEFT,Property,REPORTED MOTOR VEHICLE THEFT INCIDENT,STREET,0,0,12,34,42,14,2022,11,Saturday,8,2022-11
JB001458,2022-10-22 13:56:00,THEFT,Property,REPORTED THEFT INCIDENT,APARTMENT,0,0,14,48,76,08A,2022,10,Saturday,13,2022-10
JB001459,2023-11-20 21:41:00,WEAPONS VIOLATION,Public Safety,REPORTED WEAPONS VIOLATION INCIDENT,RESIDENCE,0,0,19,39,30,26,2023,11,Monday,21,2023-11
JB001460,2022-02-07 11:42:00,THEFT,Property,REPORTED THEFT INCIDENT,APARTMENT,0,0,7,48,37,14,2022,2,Monday,11,2022-02
JB001461,2023-09-15 14:39:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,STREET,0,0,9,47,53,06,2023,9,Friday,14,2023-09
JB001462,2023-09-01 03:58:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,1,0,16,3,15,14,2023,9,Friday,3,2023-09
JB001463,2022-04-20 22:19:00,THEFT,Property,REPORTED THEFT INCIDENT,STREET,0,0,12,45,4,26,2022,4,Wednesday,22,2022-04
JB001464,2022-10-10 23:55:00,WEAPONS VIOLATION,Public Safety,REPORTED WEAPONS VIOLATION INCIDENT,CTA TRAIN / STATION,1,0,8,27,28,07,2022,10,Monday,23,2022-10
JB001465,2022-09-04 13:55:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,SIDEWALK,0,0,14,23,33,03,2022,9,Sunday,13,2022-09
JB001466,2023-11-20 23:12:00,DECEPTIVE PRACTICE,Financial/Cyber,REPORTED DECEPTIVE PRACTICE INCIDENT,APARTMENT,1,0,20,13,47,14,2023,11,Monday,23,2023-11
JB001467,2022-07-06 01:48:00,ROBBERY,Violent,REPORTED ROBBERY INCIDENT,APARTMENT,0,0,4,48,35,05,2022,7,Wednesday,1,2022-07
JB001468,2023-12-12 05:30:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,GROCERY FOOD STORE,0,0,4,26,72,14,2023,12,Tuesday,5,2023-12
JB001469,2022-03-31 20:10:00,BURGLARY,Property,REPORTED BURGLARY INCIDENT,RESTAURANT,0,0,22,3,36,06,2022,3,Thursday,20,2022-03
JB001470,2022-05-13 11:04:00,WEAPONS VIOLATION,Public Safety,REPORTED WEAPONS VIOLATION INCIDENT,APARTMENT,0,0,19,6,3,14,2022,5,Friday,11,2022-05
JB001471,2023-12-29 15:20:00,ROBBERY,Violent,REPORTED ROBBERY INCIDENT,STREET,0,0,10,16,44,11,2023,12,Friday,15,2023-12
JB001472,2023-12-11 04:51:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,SIDEWALK,0,0,14,31,3,26,2023,12,Monday,4,2023-12
JB001473,2022-12-06 11:05:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,RESTAURANT,0,0,8,23,19,08B,2022,12,Tuesday,11,2022-12
JB001474,2022-12-12 01:53:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,1,18,33,34,05,2022,12,Monday,1,2022-12
JB001475,2023-01-15 05:48:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,SIDEWALK,0,0,9,36,49,06,2023,1,Sunday,5,2023-01
JB001476,2022-02-26 05:57:00,ROBBERY,Violent,REPORTED ROBBERY INCIDENT,RESIDENCE,1,0,7,17,74,08A,2022,2,Saturday,5,2022-02
JB001477,2022-11-04 12:37:00,THEFT,Property,REPORTED THEFT INCIDENT,STREET,0,0,9,24,58,08B,2022,11,Friday,12,2022-11
JB001478,2023-02-25 03:09:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,APARTMENT,1,0,10,34,4,08B,2023,2,Saturday,3,2023-02
JB001479,2023-10-26 10:38:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,0,14,3,27,07,2023,10,Thursday,10,2023-10
JB001480,2023-03-24 13:55:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,SMALL RETAIL STORE,0,0,5,7,31,06,2023,3,Friday,13,2023-03
JB001481,2023-03-01 13:24:00,THEFT,Property,REPORTED THEFT INCIDENT,RESIDENCE,0,0,11,3,24,11,2023,3,Wednesday,13,2023-03
JB001482,2022-07-02 04:31:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,0,24,42,9,14,2022,7,Saturday,4,2022-07
JB001483,2022-09-19 10:15:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,STREET,0,0,8,40,67,14,2022,9,Monday,10,2022-09
JB001484,2023-02-20 21:27:00,DECEPTIVE PRACTICE,Financial/Cyber,REPORTED DECEPTIVE PRACTICE INCIDENT,PARKING LOT / GARAGE,0,0,20,2,14,03,2023,2,Monday,21,2023-02
JB001485,2022-06-02 11:25:00,NARCOTICS,Public Order,REPORTED NARCOTICS INCIDENT,RESIDENCE,1,0,9,37,52,11,2022,6,Thursday,11,2022-06
JB001486,2023-10-07 03:59:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,RESIDENCE,0,0,11,24,15,05,2023,10,Saturday,3,2023-10
JB001487,2023-06-13 00:15:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,STREET,0,1,6,27,69,07,2023,6,Tuesday,0,2023-06
JB001488,2023-10-09 19:39:00,DECEPTIVE PRACTICE,Financial/Cyber,REPORTED DECEPTIVE PRACTICE INCIDENT,RESIDENCE,0,0,5,29,16,14,2023,10,Monday,19,2023-10
