trip_id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance_miles,pickup_location_id,dropoff_location_id,rate_code_id,payment_type,fare_amount,extra_surcharge,mta_tax,tip_amount,tolls_amount,congestion_surcharge,total_amount,trip_duration_minutes,pickup_hour,pickup_day_of_week,pickup_date,pickup_year_month
trip_0001547,1,2024-02-21 20:59:00,2024-02-21 21:41:51,1,10.13,100,90,1,Credit Card,52.29,1.0,0.5,13.07,0.0,2.75,69.61,42.9,20,Wednesday,2024-02-21,2024-02
trip_0001548,1,2024-03-25 11:18:00,2024-03-25 11:27:17,5,4.04,238,7,1,Credit Card,18.75,1.0,0.5,3.75,0.0,2.75,26.75,9.3,11,Monday,2024-03-25,2024-03
trip_0001549,1,2024-06-02 08:28:00,2024-06-02 08:45:16,1,5.89,230,231,1,Credit Card,27.83,1.0,0.5,5.57,0.0,2.75,37.65,17.3,8,Sunday,2024-06-02,2024-06
trip_0001550,1,2024-01-04 23:36:00,2024-01-04 23:41:42,1,1.14,238,163,1,Credit Card,8.99,1.0,0.5,0.0,0.0,2.75,13.24,5.7,23,Thursday,2024-01-04,2024-01
trip_0001551,1,2024-02-21 21:42:00,2024-02-21 21:57:50,1,4.09,79,238,1,Credit Card,22.17,1.0,0.5,3.33,0.0,2.75,29.75,15.8,21,Wednesday,2024-02-21,2024-02
trip_0001552,1,2024-01-16 16:15:00,2024-01-16 16:25:22,1,2.74,237,186,1,Cash,15.72,2.5,0.5,3.14,0.0,2.75,24.61,10.4,16,Tuesday,2024-01-16,2024-01
trip_0001553,2,2024-05-12 22:02:00,2024-05-12 22:09:25,6,2.95,141,161,1,Credit Card,14.83,1.0,0.5,0.0,0.0,2.75,19.08,7.4,22,Sunday,2024-05-12,2024-05
trip_0001554,2,2024-02-26 15:01:00,2024-02-26 15:35:55,2,6.44,143,239,1,Credit Card,38.17,1.0,0.5,7.63,0.0,2.75,50.05,34.9,15,Monday,2024-02-26,2024-02
trip_0001555,1,2024-05-12 01:16:00,2024-05-12 01:23:02,5,3.16,43,90,1,Credit Card,15.21,1.0,0.5,3.04,0.0,2.75,22.5,7.0,1,Sunday,2024-05-12,2024-05
trip_0001556,1,2024-06-24 08:55:00,2024-06-24 09:19:15,1,8.71,163,236,1,Credit Card,39.08,1.0,0.5,7.82,0.0,2.75,51.15,24.3,8,Monday,2024-06-24,2024-06
trip_0001557,1,2024-04-25 22:52:00,2024-04-25 23:07:05,2,5.91,170,7,1,Credit Card,26.8,1.0,0.5,5.36,0.0,2.75,36.41,15.1,22,Thursday,2024-04-25,2024-04
trip_0001558,1,2024-06-18 17:09:00,2024-06-18 17:24:26,3,13.08,1,255,1,Dispute,46.69,2.5,0.5,9.34,0.0,2.75,61.78,15.4,17,Tuesday,2024-06-18,2024-06
trip_0001559,1,2024-04-19 07:40:00,2024-04-19 08:07:18,1,21.88,170,132,2,Credit Card,76.82,1.0,0.5,15.36,6.55,2.75,102.98,27.3,7,Friday,2024-04-19,2024-04
trip_0001560,1,2024-04-17 14:11:00,2024-04-17 14:18:37,1,14.21,141,138,2,Cash,45.89,1.0,0.5,11.47,6.55,2.75,68.16,7.6,14,Wednesday,2024-04-17,2024-04
trip_0001561,2,2024-01-08 07:15:00,2024-01-08 07:39:04,4,14.93,1,186,1,Credit Card,56.09,1.0,0.5,8.41,0.0,2.75,68.75,24.1,7,Monday,2024-01-08,2024-01
trip_0001562,2,2024-03-26 15:59:00,2024-03-26 16:24:03,5,5.62,163,162,1,Cash,30.98,1.0,0.5,4.65,0.0,2.75,39.88,25.1,15,Tuesday,2024-03-26,2024-03
trip_0001563,1,2024-03-28 16:39:00,2024-03-28 16:57:56,1,5.75,186,68,1,Credit Card,28.29,2.5,0.5,7.07,0.0,2.75,41.11,18.9,16,Thursday,2024-03-28,2024-03
trip_0001564,1,2024-05-24 00:21:00,2024-05-24 00:36:21,1,4.05,162,237,1,Dispute,21.81,1.0,0.5,4.36,0.0,2.75,30.42,15.4,0,Friday,2024-05-24,2024-05
trip_0001565,2,2024-06-04 06:11:00,2024-06-04 06:28:54,3,7.39,230,193,1,Credit Card,32.28,1.0,0.5,6.46,0.0,2.75,42.99,17.9,6,Tuesday,2024-06-04,2024-06
trip_0001566,1,2024-01-22 14:30:00,2024-01-22 14:47:21,1,4.45,256,107,1,Credit Card,23.92,1.0,0.5,4.78,0.0,2.75,32.95,17.4,14,Monday,2024-01-22,2024-01
trip_0001567,2,2024-04-18 05:43:00,2024-04-18 06:06:21,1,10.39,18,48,1,Credit Card,43.26,1.0,0.5,10.82,0.0,2.75,58.33,23.4,5,Thursday,2024-04-18,2024-04
trip_0001568,2,2024-04-01 20:28:00,2024-04-01 20:45:24,1,6.18,186,61,1,Credit Card,28.7,1.0,0.5,0.0,0.0,2.75,32.95,17.4,20,Monday,2024-04-01,2024-04
trip_0001569,2,2024-02-12 01:39:00,2024-02-12 02:03:33,1,7.52,107,61,1,Credit Card,35.96,1.0,0.5,0.0,0.0,2.75,40.21,24.6,1,Monday,2024-02-12,2024-02
trip_0001570,2,2024-05-05 19:55:00,2024-05-05 20:09:05,1,4.03,145,256,1,Credit Card,21.13,2.5,0.5,0.0,0.0,2.75,26.88,14.1,19,Sunday,2024-05-05,2024-05
trip_0001571,2,2024-05-28 08:07:00,2024-05-28 08:34:39,1,19.09,43,132,2,Credit Card,69.33,1.0,0.5,13.87,6.55,2.75,94.0,27.7,8,Tuesday,2024-05-28,2024-05
trip_0001572,1,2024-01-11 18:23:00,2024-01-11 18:48:57,1,7.82,79,170,1,Cash,37.48,2.5,0.5,5.62,0.0,2.75,48.85,26.0,18,Thursday,2024-01-11,2024-01
trip_0001573,2,2024-02-23 19:19:00,2024-02-23 19:38:37,1,6.66,193,140,1,Cash,31.13,2.5,0.5,6.23,0.0,2.75,43.11,19.6,19,Friday,2024-02-23,2024-02
trip_0001574,1,2024-01-21 19:36:00,2024-01-21 19:49:39,1,4.07,237,50,1,Credit Card,21.02,2.5,0.5,4.2,0.0,2.75,30.97,13.7,19,Sunday,2024-01-21,2024-01
trip_0001575,1,2024-03-02 05:17:00,2024-03-02 05:51:52,1,13.92,238,186,1,Credit Card,58.72,1.0,0.5,8.81,0.0,2.75,71.78,34.9,5,Saturday,2024-03-02,2024-03
trip_0001576,1,2024-04-03 14:32:00,2024-04-03 14:47:24,1,4.99,145,162,1,Credit Card,24.43,1.0,0.5,4.89,0.0,2.75,33.57,15.4,14,Wednesday,2024-04-03,2024-04
trip_0001577,2,2024-02-21 14:43:00,2024-02-21 14:55:03,1,4.6,107,239,1,Credit Card,21.68,1.0,0.5,4.34,0.0,2.75,30.27,12.1,14,Wednesday,2024-02-21,2024-02
trip_0001578,2,2024-06-06 10:29:00,2024-06-06 10:38:22,1,11.93,1,164,1,Credit Card,40.49,1.0,0.5,10.12,0.0,2.75,54.86,9.4,10,Thursday,2024-06-06,2024-06
trip_0001579,2,2024-06-03 14:28:00,2024-06-03 14:44:05,5,6.19,238,236,1,Credit Card,28.07,1.0,0.5,0.0,0.0,2.75,32.32,16.1,14,Monday,2024-06-03,2024-06
trip_0001580,1,2024-03-04 00:12:00,2024-03-04 00:30:24,1,7.92,161,90,1,Cash,33.99,1.0,0.5,0.0,0.0,2.75,38.24,18.4,0,Monday,2024-03-04,2024-03
trip_0001581,2,2024-03-10 08:59:00,2024-03-10 09:13:18,5,6.27,100,80,1,Cash,27.4,1.0,0.5,4.11,0.0,2.75,35.76,14.3,8,Sunday,2024-03-10,2024-03
trip_0001582,2,2024-02-10 20:15:00,2024-02-10 20:31:33,1,4.93,142,80,1,Credit Card,24.83,1.0,0.5,3.72,0.0,2.75,32.8,16.6,20,Saturday,2024-02-10,2024-02
trip_0001583,2,2024-01-23 04:35:00,2024-01-23 04:53:36,1,3.67,170,236,1,Credit Card,22.4,1.0,0.5,4.48,0.0,2.75,31.13,18.6,4,Tuesday,2024-01-23,2024-01
trip_0001584,2,2024-04-24 16:23:00,2024-04-24 16:31:23,1,2.92,237,230,1,Credit Card,15.23,2.5,0.5,3.81,0.0,2.75,24.79,8.4,16,Wednesday,2024-04-24,2024-04
trip_0001585,2,2024-06-17 00:33:00,2024-06-17 00:47:55,1,4.81,61,249,1,Credit Card,23.69,1.0,0.5,4.74,0.0,2.75,32.68,14.9,0,Monday,2024-06-17,2024-06
trip_0001586,2,2024-06-12 12:57:00,2024-06-12 13:13:34,1,3.67,256,237,1,Credit Card,21.38,1.0,0.5,0.0,0.0,2.75,25.63,16.6,12,Wednesday,2024-06-12,2024-06
trip_0001587,1,2024-04-16 10:10:00,2024-04-16 10:21:55,1,3.27,79,18,1,Credit Card,17.95,1.0,0.5,3.59,0.0,2.75,25.79,11.9,10,Tuesday,2024-04-16,2024-04
trip_0001588,2,2024-03-30 10:04:00,2024-03-30 10:23:00,1,4.01,100,163,1,Credit Card,23.54,1.0,0.5,4.71,0.0,2.75,32.5,19.0,10,Saturday,2024-03-30,2024-03
trip_0001589,2,2024-04-22 08:52:00,2024-04-22 08:58:42,1,2.78,68,163,1,Credit Card,14.0,1.0,0.5,2.8,0.0,2.75,21.05,6.7,8,Monday,2024-04-22,2024-04
trip_0001590,2,2024-05-05 20:53:00,2024-05-05 21:05:31,1,4.55,237,193,1,Cash,21.78,1.0,0.5,0.0,0.0,2.75,26.03,12.5,20,Sunday,2024-05-05,2024-05
trip_0001591,2,2024-01-05 05:09:00,2024-01-05 05:37:20,2,12.11,193,170,1,Credit Card,50.47,1.0,0.5,10.09,0.0,2.75,64.81,28.3,5,Friday,2024-01-05,2024-01
trip_0001592,1,2024-02-09 22:29:00,2024-02-09 22:39:19,1,11.49,1,90,1,Credit Card,39.76,1.0,0.5,7.95,0.0,2.75,51.96,10.3,22,Friday,2024-02-09,2024-02
trip_0001593,1,2024-04-15 14:13:00,2024-04-15 14:32:53,3,6.57,68,107,1,Credit Card,31.02,1.0,0.5,6.2,0.0,2.75,41.47,19.9,14,Monday,2024-04-15,2024-04
trip_0001594,1,2024-04-05 20:17:00,2024-04-05 20:34:25,1,6.8,256,234,1,Credit Card,30.41,1.0,0.5,7.6,0.0,2.75,42.26,17.4,20,Friday,2024-04-05,2024-04
trip_0001595,2,2024-01-21 11:09:00,2024-01-21 11:27:26,1,5.05,162,239,1,Credit Card,26.11,1.0,0.5,3.92,0.0,2.75,34.28,18.4,11,Sunday,2024-01-21,2024-01
trip_0001596,1,2024-01-16 06:32:00,2024-01-16 06:56:08,5,13.33,132,145,2,Credit Card,51.72,1.0,0.5,10.34,6.55,2.75,72.86,24.1,6,Tuesday,2024-01-16,2024-01
trip_0001597,1,2024-04-27 02:06:00,2024-04-27 02:39:38,1,11.42,79,145,1,Credit Card,51.22,1.0,0.5,0.0,0.0,2.75,55.47,33.6,2,Saturday,2024-04-27,2024-04
trip_0001598,1,2024-04-04 15:12:00,2024-04-04 15:20:00,1,2.62,249,143,1,Cash,14.21,1.0,0.5,2.13,0.0,2.75,20.59,8.0,15,Thursday,2024-04-04,2024-04
trip_0001599,1,2024-05-23 03:01:00,2024-05-23 03:23:40,1,5.92,163,163,1,Credit Card,30.61,1.0,0.5,6.12,0.0,2.75,40.98,22.7,3,Thursday,2024-05-23,2024-05
trip_0001600,2,2024-05-09 01:39:00,2024-05-09 01:57:06,3,7.6,186,68,1,Credit Card,32.95,1.0,0.5,4.94,0.0,2.75,42.14,18.1,1,Thursday,2024-05-09,2024-05
trip_0001601,2,2024-05-22 14:39:00,2024-05-22 14:45:19,1,1.93,141,163,1,Cash,11.47,1.0,0.5,2.29,0.0,2.75,18.01,6.3,14,Wednesday,2024-05-22,2024-05
trip_0001602,1,2024-01-11 00:31:00,2024-01-11 00:36:54,1,12.2,100,132,2,Credit Card,39.51,1.0,0.5,5.93,6.55,2.75,56.24,5.9,0,Thursday,2024-01-11,2024-01
trip_0001603,2,2024-01-28 13:10:00,2024-01-28 13:31:49,4,8.95,145,236,1,Cash,38.53,1.0,0.5,0.0,0.0,2.75,42.78,21.8,13,Sunday,2024-01-28,2024-01
trip_0001604,2,2024-03-07 08:27:00,2024-03-07 08:35:44,4,3.35,107,230,1,Cash,16.58,1.0,0.5,0.0,0.0,2.75,20.83,8.7,8,Thursday,2024-03-07,2024-03
trip_0001605,2,2024-05-30 09:46:00,2024-05-30 09:58:21,1,4.0,239,170,1,Credit Card,20.18,1.0,0.5,0.0,0.0,2.75,24.43,12.4,9,Thursday,2024-05-30,2024-05
trip_0001606,2,2024-01-28 19:45:00,2024-01-28 20:01:28,2,4.8,249,256,1,Cash,24.44,2.5,0.5,4.89,0.0,2.75,35.08,16.5,19,Sunday,2024-01-28,2024-01
trip_0001607,1,2024-03-03 13:01:00,2024-03-03 13:07:17,2,2.56,238,230,1,Credit Card,13.19,1.0,0.5,2.64,0.0,2.75,20.08,6.3,13,Sunday,2024-03-03,2024-03
trip_0001608,2,2024-04-11 08:31:00,2024-04-11 08:44:11,5,21.54,1,43,1,Credit Card,68.83,1.0,0.5,10.32,0.0,2.75,83.4,13.2,8,Thursday,2024-04-11,2024-04
trip_0001609,2,2024-04-24 16:19:00,2024-04-24 16:35:53,1,3.5,234,7,1,Credit Card,21.07,2.5,0.5,3.16,0.0,2.75,29.98,16.9,16,Wednesday,2024-04-24,2024-04
trip_0001610,1,2024-05-11 03:09:00,2024-05-11 03:33:26,1,7.54,161,18,1,Credit Card,35.95,1.0,0.5,7.19,0.0,2.75,47.39,24.4,3,Saturday,2024-05-11,2024-05
trip_0001611,1,2024-02-22 23:44:00,2024-02-23 00:11:29,1,6.93,249,170,1,Cash,35.81,1.0,0.5,7.16,0.0,2.75,47.22,27.5,23,Thursday,2024-02-22,2024-02
trip_0001612,2,2024-01-22 11:03:00,2024-01-22 11:16:48,1,5.46,140,186,1,Credit Card,24.92,1.0,0.5,4.98,0.0,2.75,34.15,13.8,11,Monday,2024-01-22,2024-01
trip_0001613,2,2024-01-24 11:33:00,2024-01-24 11:43:57,1,4.38,236,186,1,No Charge,20.53,1.0,0.5,0.0,0.0,2.75,24.78,11.0,11,Wednesday,2024-01-24,2024-01
trip_0001614,1,2024-05-28 00:25:00,2024-05-28 00:41:54,6,6.98,239,230,1,Credit Card,30.65,1.0,0.5,6.13,0.0,2.75,41.03,16.9,0,Tuesday,2024-05-28,2024-05
trip_0001615,1,2024-01-18 19:24:00,2024-01-18 19:50:02,1,9.95,79,100,1,Credit Card,43.38,2.5,0.5,10.84,0.0,2.75,59.97,26.0,19,Thursday,2024-01-18,2024-01
trip_0001616,2,2024-04-20 06:24:00,2024-04-20 06:38:31,1,11.2,50,138,2,Credit Card,41.06,1.0,0.5,8.21,6.55,2.75,60.07,14.5,6,Saturday,2024-04-20,2024-04
trip_0001617,2,2024-05-07 12:20:00,2024-05-07 12:40:31,2,6.11,230,161,1,Cash,30.07,1.0,0.5,7.52,0.0,2.75,41.84,20.5,12,Tuesday,2024-05-07,2024-05
trip_0001618,2,2024-05-23 05:06:00,2024-05-23 05:23:28,1,3.95,80,238,1,Credit Card,22.6,1.0,0.5,4.52,0.0,2.75,31.37,17.5,5,Thursday,2024-05-23,2024-05
trip_0001619,2,2024-02-06 06:00:00,2024-02-06 06:36:45,1,9.94,162,255,1,Dispute,48.71,1.0,0.5,7.31,0.0,2.75,60.27,36.8,6,Tuesday,2024-02-06,2024-02
trip_0001620,2,2024-03-14 15:49:00,2024-03-14 16:30:00,2,12.81,138,79,2,Cash,58.73,1.0,0.5,11.75,6.55,2.75,81.28,41.0,15,Thursday,2024-03-14,2024-03
trip_0001621,2,2024-01-30 11:24:00,2024-01-30 11:50:08,1,7.75,161,256,1,Cash,37.39,1.0,0.5,7.48,0.0,2.75,49.12,26.1,11,Tuesday,2024-01-30,2024-01
trip_0001622,2,2024-03-13 18:21:00,2024-03-13 18:34:26,1,3.95,255,33,1,Credit Card,20.59,2.5,0.5,3.09,0.0,2.75,29.43,13.4,18,Wednesday,2024-03-13,2024-03
trip_0001623,1,2024-04-14 09:12:00,2024-04-14 09:20:34,1,3.12,238,186,1,Credit Card,15.86,1.0,0.5,0.0,0.0,2.75,20.11,8.6,9,Sunday,2024-04-14,2024-04
trip_0001624,2,2024-01-30 17:28:00,2024-01-30 17:44:23,1,4.52,145,61,1,Credit Card,23.63,2.5,0.5,5.91,0.0,2.75,35.29,16.4,17,Tuesday,2024-01-30,2024-01
trip_0001625,2,2024-01-13 00:57:00,2024-01-13 01:07:13,1,11.78,256,138,2,Credit Card,40.51,1.0,0.5,10.13,6.55,2.75,61.44,10.2,0,Saturday,2024-01-13,2024-01
trip_0001626,1,2024-05-02 07:46:00,2024-05-02 07:59:43,1,2.61,231,68,1,Credit Card,17.04,1.0,0.5,4.26,0.0,2.75,25.55,13.7,7,Thursday,2024-05-02,2024-05
trip_0001627,2,2024-04-08 14:05:00,2024-04-08 14:14:31,1,3.94,237,48,1,Credit Card,18.6,1.0,0.5,3.72,0.0,2.75,26.57,9.5,14,Monday,2024-04-08,2024-04
trip_0001628,2,2024-01-03 18:46:00,2024-01-03 19:02:42,1,3.42,50,141,1,Credit Card,20.76,2.5,0.5,4.15,0.0,2.75,30.66,16.7,18,Wednesday,2024-01-03,2024-01
trip_0001629,2,2024-06-05 13:49:00,2024-06-05 14:13:53,1,5.97,234,238,1,Credit Card,31.86,1.0,0.5,7.96,0.0,2.75,44.07,24.9,13,Wednesday,2024-06-05,2024-06
trip_0001630,2,2024-02-02 16:13:00,2024-02-02 16:29:58,1,3.35,230,80,1,Credit Card,20.7,2.5,0.5,3.1,0.0,2.75,29.55,17.0,16,Friday,2024-02-02,2024-02
trip_0001631,1,2024-04-16 12:25:00,2024-04-16 12:39:05,1,3.22,238,237,1,Credit Card,18.9,1.0,0.5,3.78,0.0,2.75,26.93,14.1,12,Tuesday,2024-04-16,2024-04
trip_0001632,2,2024-04-23 08:39:00,2024-04-23 08:58:49,1,4.58,50,145,1,Credit Card,25.51,1.0,0.5,5.1,0.0,2.75,34.86,19.8,8,Tuesday,2024-04-23,2024-04
trip_0001633,1,2024-06-13 14:43:00,2024-06-13 14:55:50,1,4.57,50,239,1,Cash,21.99,1.0,0.5,4.4,0.0,2.75,30.64,12.8,14,Thursday,2024-06-13,2024-06
trip_0001634,2,2024-02-04 21:44:00,2024-02-04 22:01:07,1,5.82,33,33,1,Credit Card,27.57,1.0,0.5,4.14,0.0,2.75,35.96,17.1,21,Sunday,2024-02-04,2024-02
trip_0001635,2,2024-05-10 04:12:00,2024-05-10 04:18:52,5,1.29,255,162,1,Credit Card,9.98,1.0,0.5,2.5,0.0,2.75,16.73,6.9,4,Friday,2024-05-10,2024-05
trip_0001636,1,2024-01-24 21:17:00,2024-01-24 21:28:20,1,3.2,231,249,1,Credit Card,17.47,1.0,0.5,3.49,0.0,2.75,25.21,11.3,21,Wednesday,2024-01-24,2024-01
trip_0001637,2,2024-03-13 01:41:00,2024-03-13 01:59:43,2,8.31,193,107,1,Cash,35.22,1.0,0.5,0.0,0.0,2.75,39.47,18.7,1,Wednesday,2024-03-13,2024-03
trip_0001638,2,2024-02-29 12:46:00,2024-02-29 12:58:37,3,4.58,90,255,1,Credit Card,21.91,1.0,0.5,3.29,0.0,2.75,29.45,12.6,12,Thursday,2024-02-29,2024-02
trip_0001639,2,2024-05-26 05:49:00,2024-05-26 06:09:32,1,7.09,170,48,1,Credit Card,32.77,1.0,0.5,0.0,0.0,2.75,37.02,20.5,5,Sunday,2024-05-26,2024-05
trip_0001640,2,2024-03-12 01:28:00,2024-03-12 01:49:56,2,7.27,141,145,1,Cash,33.96,1.0,0.5,6.79,0.0,2.75,45.0,21.9,1,Tuesday,2024-03-12,2024-03
trip_0001641,2,2024-04-02 19:51:00,2024-04-02 20:06:47,1,3.38,234,142,1,Credit Card,20.19,2.5,0.5,3.03,0.0,2.75,28.97,15.8,19,Tuesday,2024-04-02,2024-04
trip_0001642,2,2024-05-04 00:11:00,2024-05-04 00:15:24,1,1.35,145,48,1,Credit Card,8.91,1.0,0.5,1.78,0.0,2.75,14.94,4.4,0,Saturday,2024-05-04,2024-05
trip_0001643,2,2024-03-15 18:13:00,2024-03-15 18:22:11,1,11.78,132,61,2,No Charge,39.99,2.5,0.5,6.0,6.55,2.75,58.29,9.2,18,Friday,2024-03-15,2024-03
trip_0001644,1,2024-01-05 10:22:00,2024-01-05 10:42:29,1,10.84,138,48,2,Cash,43.05,1.0,0.5,6.46,6.55,2.75,60.31,20.5,10,Friday,2024-01-05,2024-01
trip_0001645,2,2024-06-04 16:49:00,2024-06-04 16:56:48,1,19.23,33,132,2,Credit Card,59.79,2.5,0.5,0.0,6.55,2.75,72.09,7.8,16,Tuesday,2024-06-04,2024-06
trip_0001646,2,2024-05-08 06:35:00,2024-05-08 06:57:54,1,9.96,61,80,1,Credit Card,41.85,1.0,0.5,6.28,0.0,2.75,52.38,22.9,6,Wednesday,2024-05-08,2024-05
trip_0001647,1,2024-06-23 06:13:00,2024-06-23 06:36:04,1,6.13,79,170,1,Credit Card,31.4,1.0,0.5,4.71,0.0,2.75,40.36,23.1,6,Sunday,2024-06-23,2024-06
trip_0001648,1,2024-06-11 08:33:00,2024-06-11 08:42:50,1,2.89,18,107,1,Credit Card,15.87,1.0,0.5,2.38,0.0,2.75,22.5,9.8,8,Tuesday,2024-06-11,2024-06
trip_0001649,1,2024-05-26 20:50:00,2024-05-26 21:13:30,2,5.03,145,161,1,Credit Card,28.59,1.0,0.5,0.0,0.0,2.75,32.84,23.5,20,Sunday,2024-05-26,2024-05
trip_0001650,1,2024-05-29 17:09:00,2024-05-29 17:19:02,2,2.67,145,255,1,Credit Card,15.37,2.5,0.5,3.07,0.0,2.75,24.19,10.0,17,Wednesday,2024-05-29,2024-05
trip_0001651,1,2024-05-27 00:02:00,2024-05-27 00:18:53,1,4.0,164,231,1,Cash,22.45,1.0,0.5,0.0,0.0,2.75,26.7,16.9,0,Monday,2024-05-27,2024-05
trip_0001652,1,2024-03-15 13:04:00,2024-03-15 13:22:14,1,12.13,132,170,2,Credit Card,45.47,1.0,0.5,0.0,6.55,2.75,56.27,18.2,13,Friday,2024-03-15,2024-03
trip_0001653,1,2024-03-16 23:57:00,2024-03-17 00:23:56,1,6.53,18,163,1,Credit Card,34.42,1.0,0.5,0.0,0.0,2.75,38.67,26.9,23,Saturday,2024-03-16,2024-03
trip_0001654,2,2024-05-21 01:11:00,2024-05-21 01:23:06,1,2.43,33,50,1,Credit Card,15.74,1.0,0.5,3.15,0.0,2.75,23.14,12.1,1,Tuesday,2024-05-21,2024-05
trip_0001655,1,2024-03-17 01:26:00,2024-03-17 01:41:09,1,4.6,186,141,1,Credit Card,23.23,1.0,0.5,5.81,0.0,2.75,33.29,15.2,1,Sunday,2024-03-17,2024-03
trip_0001656,2,2024-04-12 12:00:00,2024-04-12 12:04:35,5,1.9,143,107,1,Credit Card,10.52,1.0,0.5,1.58,0.0,2.75,16.35,4.6,12,Friday,2024-04-12,2024-04
trip_0001657,2,2024-03-05 09:38:00,2024-03-05 09:49:17,1,3.05,193,164,1,Credit Card,17.03,1.0,0.5,2.55,0.0,2.75,23.83,11.3,9,Tuesday,2024-03-05,2024-03
trip_0001658,2,2024-06-08 02:42:00,2024-06-08 02:55:44,1,6.0,161,162,1,Cash,26.37,1.0,0.5,6.59,0.0,2.75,37.21,13.7,2,Saturday,2024-06-08,2024-06
trip_0001659,1,2024-02-05 10:18:00,2024-02-05 10:28:43,1,3.98,100,141,1,Credit Card,19.31,1.0,0.5,0.0,0.0,2.75,23.56,10.7,10,Monday,2024-02-05,2024-02
trip_0001660,2,2024-02-21 03:58:00,2024-02-21 04:20:35,1,4.9,237,80,1,Credit Card,27.77,1.0,0.5,0.0,0.0,2.75,32.02,22.6,3,Wednesday,2024-02-21,2024-02
trip_0001661,2,2024-06-17 16:48:00,2024-06-17 16:56:07,1,3.21,33,79,1,Cash,15.89,2.5,0.5,2.38,0.0,2.75,24.02,8.1,16,Monday,2024-06-17,2024-06
trip_0001662,1,2024-01-07 16:12:00,2024-01-07 16:25:05,1,11.2,138,18,2,Cash,40.35,2.5,0.5,6.05,6.55,2.75,58.7,13.1,16,Sunday,2024-01-07,2024-01
trip_0001663,2,2024-05-02 07:31:00,2024-05-02 07:46:09,1,4.77,33,107,1,Cash,23.7,1.0,0.5,4.74,0.0,2.75,32.69,15.2,7,Thursday,2024-05-02,2024-05
trip_0001664,2,2024-02-02 00:55:00,2024-02-02 01:12:45,4,7.52,142,234,1,Credit Card,32.56,1.0,0.5,6.51,0.0,2.75,43.32,17.8,0,Friday,2024-02-02,2024-02
trip_0001665,2,2024-04-01 07:48:00,2024-04-01 07:58:18,1,3.21,141,142,1,Credit Card,16.98,1.0,0.5,3.4,0.0,2.75,24.63,10.3,7,Monday,2024-04-01,2024-04
trip_0001666,1,2024-04-30 05:10:00,2024-04-30 05:42:35,2,7.24,238,107,1,Credit Card,39.2,1.0,0.5,7.84,0.0,2.75,51.29,32.6,5,Tuesday,2024-04-30,2024-04
trip_0001667,1,2024-05-25 16:33:00,2024-05-25 17:00:57,1,21.14,231,138,2,Credit Card,75.11,2.5,0.5,15.02,6.55,2.75,102.43,28.0,16,Saturday,2024-05-25,2024-05
trip_0001668,2,2024-01-30 01:36:00,2024-01-30 01:53:10,1,7.25,231,79,1,Credit Card,31.53,1.0,0.5,6.31,0.0,2.75,42.09,17.2,1,Tuesday,2024-01-30,2024-01
trip_0001669,2,2024-01-29 12:18:00,2024-01-29 12:50:03,1,13.59,143,230,1,Cash,56.4,1.0,0.5,0.0,0.0,2.75,60.65,32.1,12,Monday,2024-01-29,2024-01
trip_0001670,2,2024-01-16 01:20:00,2024-01-16 01:30:00,1,2.66,79,239,1,Credit Card,15.32,1.0,0.5,3.06,0.0,2.75,22.63,10.0,1,Tuesday,2024-01-16,2024-01
trip_0001671,2,2024-02-23 18:17:00,2024-02-23 18:38:28,2,5.12,186,193,1,Credit Card,27.82,2.5,0.5,5.56,0.0,2.75,39.13,21.5,18,Friday,2024-02-23,2024-02
trip_0001672,2,2024-06-01 18:29:00,2024-06-01 18:57:44,1,10.37,50,163,1,Credit Card,45.89,2.5,0.5,0.0,0.0,2.75,51.64,28.7,18,Saturday,2024-06-01,2024-06
trip_0001673,2,2024-05-23 03:56:00,2024-05-23 04:14:05,4,3.74,100,230,1,Credit Card,22.33,1.0,0.5,3.35,0.0,2.75,29.93,18.1,3,Thursday,2024-05-23,2024-05
trip_0001674,2,2024-05-31 20:10:00,2024-05-31 20:31:56,1,13.65,138,1,2,Credit Card,51.51,1.0,0.5,10.3,6.55,2.75,72.61,21.9,20,Friday,2024-05-31,2024-05
trip_0001675,2,2024-02-01 05:40:00,2024-02-01 05:55:27,3,5.25,249,236,1,Credit Card,25.17,1.0,0.5,3.78,0.0,2.75,33.2,15.5,5,Thursday,2024-02-01,2024-02
trip_0001676,2,2024-03-03 04:46:00,2024-03-03 04:54:02,1,3.08,193,143,1,Credit Card,15.49,1.0,0.5,2.32,0.0,2.75,22.06,8.0,4,Sunday,2024-03-03,2024-03
trip_0001677,1,2024-05-22 01:00:00,2024-05-22 01:22:48,1,5.41,7,100,1,Credit Card,29.28,1.0,0.5,5.86,0.0,2.75,39.39,22.8,1,Wednesday,2024-05-22,2024-05
trip_0001678,1,2024-03-07 16:22:00,2024-03-07 16:43:34,1,4.68,7,90,1,Credit Card,26.66,2.5,0.5,6.66,0.0,2.75,39.07,21.6,16,Thursday,2024-03-07,2024-03
trip_0001679,2,2024-04-06 00:08:00,2024-04-06 00:19:52,2,2.59,256,170,1,Cash,16.06,1.0,0.5,4.01,0.0,2.75,24.32,11.9,0,Saturday,2024-04-06,2024-04
