record_id,fiscal_year,fiscal_quarter,period_label,business_unit_code,business_unit,department_code,department,revenue_usd,cogs_usd,gross_profit_usd,gross_margin_pct,rd_expense_usd,sales_marketing_expense_usd,ga_expense_usd,total_opex_usd,operating_income_usd,ebitda_usd,ebitda_margin_pct,net_income_usd,capex_usd,headcount,budget_allocated_usd,budget_variance_pct,revenue_growth_yoy_pct
FIN-2024-00499,2024,Q4,2024-Q4,PST,Professional Services & Transformation,MKTG,Global Growth & Brand Marketing,22705448.02,4319261.97,18386186.05,80.98,1157581.26,1499330.95,515722.17,3172634.38,15213551.67,16073509.81,70.79,12018705.82,1911018.1,140,2921864.24,8.58,19.97
FIN-2024-00500,2024,Q4,2024-Q4,PST,Professional Services & Transformation,CSM,Customer Success & Technical Account Mgmt,13521461.9,3087922.19,10433539.71,77.16,2852512.79,618728.44,915864.72,4387105.95,6046433.76,6160749.73,45.56,4776682.67,254035.48,329,4166692.12,5.29,18.48
FIN-2024-00501,2024,Q4,2024-Q4,PST,Professional Services & Transformation,OPS,Cloud Infrastructure & Network Operations,13361401.31,4140487.11,9220914.2,69.01,1223610.07,1732542.2,281711.16,3237863.43,5983050.77,6144828.97,45.99,4726610.11,359507.12,321,3388089.94,-4.43,30.25
FIN-2024-00502,2024,Q4,2024-Q4,PST,Professional Services & Transformation,GA,Corporate General & Administrative,4445190.06,1472871.74,2972318.32,66.87,3078735.06,1285794.15,402934.43,4767463.64,-1795145.32,-771469.04,-17.36,-1418164.8,2274836.17,380,4842632.35,-1.55,38.32
FIN-2024-00503,2024,Q4,2024-Q4,PST,Professional Services & Transformation,LEGAL,"Legal, Risk & Compliance",3030100.18,909782.88,2120317.3,69.98,1995003.46,2786644.6,715415.24,5497063.3,-3376746.0,-2773378.35,-91.53,-2667629.34,1340817.0,74,5366395.55,2.43,14.45
FIN-2024-00504,2024,Q4,2024-Q4,PST,Professional Services & Transformation,PROD,Product Strategy & User Experience,6344013.75,2033844.52,4310169.23,67.94,1722056.15,3148838.74,1041642.74,5912537.63,-1602368.4,-960542.04,-15.14,-1265871.04,1426280.79,393,5720326.89,3.36,14.26
FIN-2024-00505,2024,Q4,2024-Q4,ARDQ,Advanced R&D & Quantum Computing,ENG,Core Engineering & Software R&D,3704983.3,1072923.52,2632059.78,71.04,1522459.55,3211884.53,809999.14,5544343.22,-2912283.44,-2005393.3,-54.13,-2300703.92,2015311.42,565,5719936.46,-3.07,33.55
FIN-2024-00506,2024,Q4,2024-Q4,ARDQ,Advanced R&D & Quantum Computing,SALES,Global Enterprise Sales & Field Ops,21073022.52,4088650.62,16984371.9,80.6,2010672.35,1976618.74,662279.89,4649570.98,12334800.92,13155763.44,62.43,9744492.73,1824361.16,194,5088676.1,-8.63,14.65
FIN-2024-00507,2024,Q4,2024-Q4,ARDQ,Advanced R&D & Quantum Computing,MKTG,Global Growth & Brand Marketing,5213685.47,1045592.11,4168093.36,79.95,3089743.17,2059606.45,479355.51,5628705.13,-1460611.77,-795569.81,-15.26,-1153883.3,1477871.03,460,5781019.27,-2.63,35.79
FIN-2024-00508,2024,Q4,2024-Q4,ARDQ,Advanced R&D & Quantum Computing,CSM,Customer Success & Technical Account Mgmt,5425796.46,1101325.8,4324470.66,79.7,1567519.88,1514128.8,839840.5,3921489.18,402981.48,1408322.27,25.96,318355.37,2234090.64,345,3960776.19,-0.99,27.31
FIN-2024-00509,2024,Q4,2024-Q4,ARDQ,Advanced R&D & Quantum Computing,OPS,Cloud Infrastructure & Network Operations,14078075.33,4027727.91,10050347.42,71.39,2338043.91,2661184.19,667150.21,5666378.31,4383969.11,4464243.03,31.71,3463335.6,178386.49,348,5482404.68,3.36,17.08
FIN-2024-00510,2024,Q4,2024-Q4,ARDQ,Advanced R&D & Quantum Computing,GA,Corporate General & Administrative,3597349.88,736482.79,2860867.09,79.53,2832258.64,3156143.79,294992.82,6283395.25,-3422528.16,-2507366.94,-69.7,-2703797.25,2033691.6,234,5969472.82,5.26,19.9
FIN-2024-00511,2024,Q4,2024-Q4,ARDQ,Advanced R&D & Quantum Computing,LEGAL,"Legal, Risk & Compliance",3805722.65,764030.69,3041691.96,79.92,3104673.77,3169530.53,744537.75,7018742.05,-3977050.09,-3794073.5,-99.69,-3141869.57,406614.65,511,6922075.77,1.4,39.91
FIN-2024-00512,2024,Q4,2024-Q4,ARDQ,Advanced R&D & Quantum Computing,PROD,Product Strategy & User Experience,3387604.09,906291.82,2481312.27,73.25,675308.17,1265814.61,773839.36,2714962.14,-233649.87,277267.84,8.18,-184583.4,1135372.69,313,2568603.78,5.7,18.47
FIN-2025-00513,2025,Q1,2025-Q1,ECP,Enterprise Cloud Platform,ENG,Core Engineering & Software R&D,894256.74,298135.31,596121.43,66.66,3706457.75,2138052.48,1160317.28,7004827.51,-6408706.08,-5875296.52,-657.0,-5062877.8,1185354.57,517,7078275.23,-1.04,39.43
FIN-2025-00514,2025,Q1,2025-Q1,ECP,Enterprise Cloud Platform,SALES,Global Enterprise Sales & Field Ops,14559064.64,3274625.06,11284439.58,77.51,1602190.73,1825879.89,906459.14,4334529.76,6949909.82,8041026.91,55.23,5490428.76,2424704.64,277,4391883.87,-1.31,42.78
FIN-2025-00515,2025,Q1,2025-Q1,ECP,Enterprise Cloud Platform,MKTG,Global Growth & Brand Marketing,17673624.46,3537578.96,14136045.5,79.98,1619446.04,2511220.52,858127.52,4988794.08,9147251.42,9949817.74,56.3,7226328.62,1783480.72,579,5205495.41,-4.16,38.2
FIN-2025-00516,2025,Q1,2025-Q1,ECP,Enterprise Cloud Platform,CSM,Customer Success & Technical Account Mgmt,7326333.81,2229498.59,5096835.22,69.57,2772161.68,2648447.63,968188.37,6388797.68,-1291962.46,-675454.63,-9.22,-1020650.34,1370017.4,512,5930178.65,7.73,26.19
FIN-2025-00517,2025,Q1,2025-Q1,ECP,Enterprise Cloud Platform,OPS,Cloud Infrastructure & Network Operations,22695433.42,5736160.24,16959273.18,74.73,982163.42,2894919.12,841264.69,4718347.23,12240925.95,12520741.04,55.17,9670331.5,621811.31,348,4648967.95,1.49,30.73
FIN-2025-00518,2025,Q1,2025-Q1,ECP,Enterprise Cloud Platform,GA,Corporate General & Administrative,5882607.82,1094269.81,4788338.01,81.4,2946472.77,3057791.3,1040307.23,7044571.3,-2256233.29,-1572514.35,-26.73,-1782424.3,1519375.43,485,6851850.97,2.81,35.07
FIN-2025-00519,2025,Q1,2025-Q1,ECP,Enterprise Cloud Platform,LEGAL,"Legal, Risk & Compliance",6473464.64,1561790.33,4911674.31,75.87,3916489.76,1880632.92,284084.93,6081207.61,-1169533.3,-682913.38,-10.55,-923931.31,1081377.6,271,5665986.18,7.33,27.93
FIN-2025-00520,2025,Q1,2025-Q1,ECP,Enterprise Cloud Platform,PROD,Product Strategy & User Experience,5795450.63,1479299.79,4316150.84,74.47,1037939.12,3198376.81,650916.49,4887232.42,-571081.58,93652.71,1.62,-451154.45,1477187.3,100,4759612.93,2.68,20.9
FIN-2025-00521,2025,Q1,2025-Q1,AIDS,Artificial Intelligence & Data Solutions,ENG,Core Engineering & Software R&D,4358158.98,1506048.98,2852110.0,65.44,3687241.56,3085846.19,248050.19,7021137.94,-4169027.94,-3395786.18,-77.92,-3293532.07,1718315.02,289,6864952.53,2.28,27.17
FIN-2025-00522,2025,Q1,2025-Q1,AIDS,Artificial Intelligence & Data Solutions,SALES,Global Enterprise Sales & Field Ops,22273205.41,7742722.9,14530482.51,65.24,695653.22,732465.72,364376.17,1792495.11,12737987.4,13722261.54,61.61,10063010.05,2187275.86,326,1710495.62,4.79,27.24
FIN-2025-00523,2025,Q1,2025-Q1,AIDS,Artificial Intelligence & Data Solutions,MKTG,Global Growth & Brand Marketing,6302533.73,1291837.55,5010696.18,79.5,2283432.13,571437.32,460542.82,3315412.27,1695283.91,1998538.08,31.71,1339274.29,673898.16,479,3584547.53,-7.51,35.36
FIN-2025-00524,2025,Q1,2025-Q1,AIDS,Artificial Intelligence & Data Solutions,CSM,Customer Success & Technical Account Mgmt,22300178.48,6644688.36,15655490.12,70.2,1079046.19,2885386.47,1097598.41,5062031.07,10593459.05,11040602.5,49.51,8368832.65,993652.1,429,5175225.9,-2.19,18.2
FIN-2025-00525,2025,Q1,2025-Q1,AIDS,Artificial Intelligence & Data Solutions,OPS,Cloud Infrastructure & Network Operations,18506896.8,4776249.67,13730647.13,74.19,2918773.33,2484519.65,543449.01,5946741.99,7783905.14,8453897.63,45.68,6149285.06,1488872.2,387,6037869.41,-1.51,26.02
FIN-2025-00526,2025,Q1,2025-Q1,AIDS,Artificial Intelligence & Data Solutions,GA,Corporate General & Administrative,5055866.05,1271867.26,3783998.79,74.84,1676024.28,1797034.17,723614.5,4196672.95,-412674.16,656284.12,12.98,-326012.59,2375462.84,229,4170960.2,0.62,19.02
FIN-2025-00527,2025,Q1,2025-Q1,AIDS,Artificial Intelligence & Data Solutions,LEGAL,"Legal, Risk & Compliance",3948310.01,1149297.78,2799012.23,70.89,1421140.31,2870303.73,444342.03,4735786.07,-1936773.84,-1664386.34,-42.15,-1530051.33,605305.55,243,4553322.64,4.01,40.68
FIN-2025-00528,2025,Q1,2025-Q1,AIDS,Artificial Intelligence & Data Solutions,PROD,Product Strategy & User Experience,2866340.39,658743.39,2207597.0,77.02,3854668.83,638660.55,900513.27,5393842.65,-3186245.65,-3064696.8,-106.92,-2517134.06,270108.55,454,5336559.35,1.07,36.21
FIN-2025-00529,2025,Q1,2025-Q1,CZTI,Cybersecurity & Zero-Trust Infrastructure,ENG,Core Engineering & Software R&D,6121599.32,1394546.27,4727053.05,77.22,1195166.28,3250708.95,408688.31,4854563.54,-127510.49,220778.82,3.61,-100733.29,773976.25,186,4763387.53,1.91,27.88
FIN-2025-00530,2025,Q1,2025-Q1,CZTI,Cybersecurity & Zero-Trust Infrastructure,SALES,Global Enterprise Sales & Field Ops,22585919.6,6016863.1,16569056.5,73.36,3338691.96,2211865.09,372975.5,5923532.55,10645523.95,11037079.69,48.87,8409963.92,870123.86,394,5938222.13,-0.25,36.21
FIN-2025-00531,2025,Q1,2025-Q1,CZTI,Cybersecurity & Zero-Trust Infrastructure,MKTG,Global Growth & Brand Marketing,10932132.23,3371221.66,7560910.57,69.16,4232982.75,1084198.22,574143.91,5891324.88,1669585.69,1858190.7,17.0,1318972.7,419122.24,325,6098581.36,-3.4,33.62
FIN-2025-00532,2025,Q1,2025-Q1,CZTI,Cybersecurity & Zero-Trust Infrastructure,CSM,Customer Success & Technical Account Mgmt,20432055.23,4583749.28,15848305.95,77.57,2366370.41,2945774.49,564905.42,5877050.32,9971255.63,10683779.26,52.29,7877291.95,1583385.85,422,5956320.6,-1.33,16.61
FIN-2025-00533,2025,Q1,2025-Q1,CZTI,Cybersecurity & Zero-Trust Infrastructure,OPS,Cloud Infrastructure & Network Operations,12867034.18,4450981.51,8416052.67,65.41,1555250.57,696293.49,152672.41,2404216.47,6011836.2,6270968.74,48.74,4749350.6,575850.08,255,2458182.08,-2.2,26.96
FIN-2025-00534,2025,Q1,2025-Q1,CZTI,Cybersecurity & Zero-Trust Infrastructure,GA,Corporate General & Administrative,819775.03,158624.68,661150.35,80.65,3472918.18,2558367.28,650345.11,6681630.57,-6020480.22,-5373601.42,-655.5,-4756179.37,1437508.45,604,6348303.68,5.25,41.32
FIN-2025-00535,2025,Q1,2025-Q1,CZTI,Cybersecurity & Zero-Trust Infrastructure,LEGAL,"Legal, Risk & Compliance",3898515.01,774433.48,3124081.53,80.14,4125750.45,1058007.01,292949.91,5476707.37,-2352625.84,-2078032.07,-53.3,-1858574.41,610208.38,388,5143926.03,6.47,40.49
FIN-2025-00536,2025,Q1,2025-Q1,CZTI,Cybersecurity & Zero-Trust Infrastructure,PROD,Product Strategy & User Experience,1470406.04,304574.21,1165831.83,79.29,4257339.71,619897.57,521234.95,5398472.23,-4232640.4,-3946276.77,-268.38,-3343785.92,636363.63,583,5201834.44,3.78,28.37
FIN-2025-00537,2025,Q1,2025-Q1,GHSS,Global Hardware & Semiconductor Systems,ENG,Core Engineering & Software R&D,1115794.06,375695.69,740098.37,66.33,1269618.36,1665667.77,672758.4,3608044.53,-2867946.16,-1944995.06,-174.31,-2265677.47,2051002.45,319,3534780.1,2.07,17.8
FIN-2025-00538,2025,Q1,2025-Q1,GHSS,Global Hardware & Semiconductor Systems,SALES,Global Enterprise Sales & Field Ops,19013482.98,3577794.98,15435688.0,81.18,1223665.66,2272152.06,1112456.8,4608274.52,10827413.48,11598714.75,61.0,8553656.65,1714002.82,512,4311025.81,6.9,34.2
FIN-2025-00539,2025,Q1,2025-Q1,GHSS,Global Hardware & Semiconductor Systems,MKTG,Global Growth & Brand Marketing,24269400.96,8406087.0,15863313.96,65.36,2280452.25,3220646.77,1058574.66,6559673.68,9303640.28,9924133.52,40.89,7349875.82,1378873.87,192,6822329.31,-3.85,20.15
FIN-2025-00540,2025,Q1,2025-Q1,GHSS,Global Hardware & Semiconductor Systems,CSM,Customer Success & Technical Account Mgmt,16742377.14,4286835.85,12455541.29,74.4,2937585.62,2910839.52,891588.93,6740014.07,5715527.22,6487071.21,38.75,4515266.5,1714542.21,313,6555759.22,2.81,26.81
FIN-2025-00541,2025,Q1,2025-Q1,GHSS,Global Hardware & Semiconductor Systems,OPS,Cloud Infrastructure & Network Operations,20500252.28,6404340.86,14095911.42,68.76,910939.69,1302778.37,542720.41,2756438.47,11339472.95,11722081.83,57.18,8958183.63,850241.96,339,2946950.6,-6.46,17.18
FIN-2025-00542,2025,Q1,2025-Q1,GHSS,Global Hardware & Semiconductor Systems,GA,Corporate General & Administrative,4535975.37,1542516.14,2993459.23,65.99,1703066.37,1142584.09,400795.67,3246446.13,-252986.9,218932.1,4.83,-199859.65,1048708.9,287,3171544.42,2.36,19.6
FIN-2025-00543,2025,Q1,2025-Q1,GHSS,Global Hardware & Semiconductor Systems,LEGAL,"Legal, Risk & Compliance",7596147.77,1730015.94,5866131.83,77.23,2874176.14,1464834.1,1070577.81,5409588.05,456543.78,1000058.35,13.17,360669.59,1207810.15,247,5243327.92,3.17,38.97
FIN-2025-00544,2025,Q1,2025-Q1,GHSS,Global Hardware & Semiconductor Systems,PROD,Product Strategy & User Experience,3767475.33,1192500.21,2574975.12,68.35,3151939.25,1347555.81,155671.05,4655166.11,-2080190.99,-1664428.45,-44.18,-1643350.88,923916.75,378,4448062.46,4.66,22.04
FIN-2025-00545,2025,Q1,2025-Q1,DCBM,Digital Commerce & B2B Marketplace,ENG,Core Engineering & Software R&D,7781962.02,1824059.68,5957902.34,76.56,2141688.45,2690616.44,278683.97,5110988.86,846913.48,1144850.36,14.71,669061.65,662081.95,402,5646880.57,-9.49,27.95
FIN-2025-00546,2025,Q1,2025-Q1,DCBM,Digital Commerce & B2B Marketplace,SALES,Global Enterprise Sales & Field Ops,24020138.34,5245219.36,18774918.98,78.16,3278526.2,2299439.56,774044.67,6352010.43,12422908.55,13431310.34,55.92,9814097.75,2240892.86,240,6147120.45,3.33,38.94
FIN-2025-00547,2025,Q1,2025-Q1,DCBM,Digital Commerce & B2B Marketplace,MKTG,Global Growth & Brand Marketing,7463782.97,1760225.16,5703557.81,76.42,683530.68,2640151.4,1054140.6,4377822.68,1325735.13,1870657.39,25.06,1047330.75,1210938.36,248,4307041.03,1.64,40.17
FIN-2025-00548,2025,Q1,2025-Q1,DCBM,Digital Commerce & B2B Marketplace,CSM,Customer Success & Technical Account Mgmt,20125649.67,6029252.01,14096397.66,70.04,3462294.95,2600399.42,340925.5,6403619.87,7692777.79,8656994.31,43.01,6077294.45,2142703.37,562,7096023.67,-9.76,16.91
FIN-2025-00549,2025,Q1,2025-Q1,DCBM,Digital Commerce & B2B Marketplace,OPS,Cloud Infrastructure & Network Operations,13291183.76,4134395.86,9156787.9,68.89,801589.49,2615139.29,792686.45,4209415.23,4947372.67,5944651.53,44.73,3908424.41,2216175.25,100,3965033.49,6.16,19.61
FIN-2025-00550,2025,Q1,2025-Q1,DCBM,Digital Commerce & B2B Marketplace,GA,Corporate General & Administrative,4522903.2,1554582.71,2968320.49,65.63,3556160.82,2220567.4,902993.85,6679722.07,-3711401.58,-3586442.75,-79.3,-2932007.25,277686.3,412,6815198.16,-1.99,30.03
FIN-2025-00551,2025,Q1,2025-Q1,DCBM,Digital Commerce & B2B Marketplace,LEGAL,"Legal, Risk & Compliance",1952990.93,554081.78,1398909.15,71.63,3935613.39,1558297.27,894353.68,6388264.34,-4989355.19,-4357166.71,-223.1,-3941590.6,1404863.28,598,6831281.05,-6.49,39.63
FIN-2025-00552,2025,Q1,2025-Q1,DCBM,Digital Commerce & B2B Marketplace,PROD,Product Strategy & User Experience,5740429.84,1689090.92,4051338.92,70.58,2629138.93,1976434.62,339817.9,4945391.45,-894052.53,-41069.27,-0.72,-706301.5,1895518.35,226,4878509.08,1.37,38.27
FIN-2025-00553,2025,Q1,2025-Q1,SFTP,Strategic FinTech & Payments Hub,ENG,Core Engineering & Software R&D,6524891.8,1653066.17,4871825.63,74.67,1445591.12,540614.78,1144709.58,3130915.48,1740910.15,2667916.19,40.89,1375319.02,2060013.43,164,3252382.65,-3.73,32.65
FIN-2025-00554,2025,Q1,2025-Q1,SFTP,Strategic FinTech & Payments Hub,SALES,Global Enterprise Sales & Field Ops,10221179.02,3441237.1,6779941.92,66.33,3755364.72,624336.99,1063544.99,5443246.7,1336695.22,2145401.35,20.99,1055989.22,1797124.74,147,6065713.48,-10.26,39.16
FIN-2025-00555,2025,Q1,2025-Q1,SFTP,Strategic FinTech & Payments Hub,MKTG,Global Growth & Brand Marketing,13820646.8,3996772.72,9823874.08,71.08,3893398.2,1335468.17,300044.78,5528911.15,4294962.93,5098939.64,36.89,3393020.71,1786614.91,129,5374895.85,2.87,18.99
FIN-2025-00556,2025,Q1,2025-Q1,SFTP,Strategic FinTech & Payments Hub,CSM,Customer Success & Technical Account Mgmt,4706171.18,1065564.18,3640607.0,77.36,1043341.23,2380474.24,246462.3,3670277.77,-29670.77,703971.61,14.96,-23439.91,1630316.39,97,3925139.9,-6.49,26.03
FIN-2025-00557,2025,Q1,2025-Q1,SFTP,Strategic FinTech & Payments Hub,OPS,Cloud Infrastructure & Network Operations,8072626.35,2250068.93,5822557.42,72.13,2535843.69,531358.73,962917.99,4030120.41,1792437.01,2215726.25,27.45,1416025.24,940642.76,400,4482814.46,-10.1,34.2
FIN-2025-00558,2025,Q1,2025-Q1,SFTP,Strategic FinTech & Payments Hub,GA,Corporate General & Administrative,1526497.92,319610.89,1206887.03,79.06,3815352.49,2806871.97,347505.56,6969730.02,-5762842.99,-5009287.92,-328.16,-4552645.96,1674566.82,329,6843153.83,1.85,41.02
FIN-2025-00559,2025,Q1,2025-Q1,SFTP,Strategic FinTech & Payments Hub,LEGAL,"Legal, Risk & Compliance",1840376.48,359147.24,1481229.24,80.49,3200499.75,1337298.55,951522.45,5489320.75,-4008091.51,-3363181.75,-182.74,-3166392.29,1433132.79,77,5669886.39,-3.18,23.94
FIN-2025-00560,2025,Q1,2025-Q1,SFTP,Strategic FinTech & Payments Hub,PROD,Product Strategy & User Experience,1923513.65,496980.44,1426533.21,74.16,838696.32,2391191.32,603844.35,3833731.99,-2407198.78,-1552638.8,-80.72,-1901687.04,1899022.17,611,4072947.52,-5.87,36.8
FIN-2025-00561,2025,Q1,2025-Q1,PST,Professional Services & Transformation,ENG,Core Engineering & Software R&D,5180900.3,1075636.08,4105264.22,79.24,1576343.2,1704338.83,697945.75,3978627.78,126636.44,569444.63,10.99,100042.79,984018.21,260,4011308.61,-0.81,27.99
FIN-2025-00562,2025,Q1,2025-Q1,PST,Professional Services & Transformation,SALES,Global Enterprise Sales & Field Ops,16164976.08,4155880.74,12009095.34,74.29,1755308.43,2413119.29,1005783.5,5174211.22,6834884.12,7148297.65,44.22,5399558.45,696474.52,65,4872253.19,6.2,35.1
FIN-2025-00563,2025,Q1,2025-Q1,PST,Professional Services & Transformation,MKTG,Global Growth & Brand Marketing,4859037.53,1062790.79,3796246.74,78.13,689952.83,528388.06,929974.81,2148315.7,1647931.04,2283303.63,46.99,1301865.52,1411939.08,379,2233909.29,-3.83,19.59
FIN-2025-00564,2025,Q1,2025-Q1,PST,Professional Services & Transformation,CSM,Customer Success & Technical Account Mgmt,21436461.18,4782725.07,16653736.11,77.69,1517627.34,1067163.05,944366.92,3529157.31,13124578.8,13851990.95,64.62,10368417.25,1616471.45,588,3424004.26,3.07,34.73
FIN-2025-00565,2025,Q1,2025-Q1,PST,Professional Services & Transformation,OPS,Cloud Infrastructure & Network Operations,4828548.65,1145999.04,3682549.61,76.27,2018225.66,986234.7,529377.44,3533837.8,148711.81,530748.99,10.99,117482.33,848971.51,264,3390376.87,4.23,16.95
FIN-2025-00566,2025,Q1,2025-Q1,PST,Professional Services & Transformation,GA,Corporate General & Administrative,1898213.55,450210.43,1448003.12,76.28,1738256.3,1661312.06,1025457.4,4425025.76,-2977022.64,-2014906.92,-106.15,-2351847.89,2138034.94,88,4153470.04,6.54,21.24
FIN-2025-00567,2025,Q1,2025-Q1,PST,Professional Services & Transformation,LEGAL,"Legal, Risk & Compliance",4766430.72,1435832.18,3330598.54,69.88,562920.86,2647109.4,225381.19,3435411.45,-104812.91,454583.23,9.54,-82802.2,1243102.53,588,3370718.6,1.92,19.59
FIN-2025-00568,2025,Q1,2025-Q1,PST,Professional Services & Transformation,PROD,Product Strategy & User Experience,8515201.87,2750090.18,5765111.69,67.7,1888807.41,861930.83,734296.11,3485034.35,2280077.34,3042271.86,35.73,1801261.1,1693765.61,159,3592138.14,-2.98,28.72
FIN-2025-00569,2025,Q1,2025-Q1,ARDQ,Advanced R&D & Quantum Computing,ENG,Core Engineering & Software R&D,3068738.26,1070339.24,1998399.02,65.12,1891944.41,948280.17,641747.94,3481972.52,-1483573.5,-964054.73,-31.42,-1172023.06,1154486.15,595,3667255.85,-5.05,31.71
FIN-2025-00570,2025,Q1,2025-Q1,ARDQ,Advanced R&D & Quantum Computing,SALES,Global Enterprise Sales & Field Ops,24092823.83,5024845.75,19067978.08,79.14,2974853.65,3007784.59,931187.42,6913825.66,12154152.42,12686479.37,52.66,9601780.41,1182948.78,162,7337330.18,-5.77,20.58
FIN-2025-00571,2025,Q1,2025-Q1,ARDQ,Advanced R&D & Quantum Computing,MKTG,Global Growth & Brand Marketing,10062242.27,2550057.61,7512184.66,74.66,2548960.92,1759345.41,1056387.21,5364693.54,2147491.12,2272027.32,22.58,1696517.98,276747.12,225,5797845.64,-7.47,37.85
FIN-2025-00572,2025,Q1,2025-Q1,ARDQ,Advanced R&D & Quantum Computing,CSM,Customer Success & Technical Account Mgmt,10914962.8,3750545.9,7164416.9,65.64,787808.51,615408.57,1144284.56,2547501.64,4616915.26,5241635.98,48.02,3647363.06,1388268.26,454,2567722.29,-0.79,22.52
FIN-2025-00573,2025,Q1,2025-Q1,ARDQ,Advanced R&D & Quantum Computing,OPS,Cloud Infrastructure & Network Operations,20295734.64,6742449.02,13553285.62,66.78,1835330.35,968900.2,471534.45,3275765.0,10277520.62,10442492.69,51.45,8119241.29,366604.6,123,3417690.12,-4.15,30.86
FIN-2025-00574,2025,Q1,2025-Q1,ARDQ,Advanced R&D & Quantum Computing,GA,Corporate General & Administrative,4110348.75,893435.3,3216913.45,78.26,3727519.49,817528.03,418837.39,4963884.91,-1746971.46,-1154291.38,-28.08,-1380107.45,1317066.85,158,4857776.59,2.18,36.81
FIN-2025-00575,2025,Q1,2025-Q1,ARDQ,Advanced R&D & Quantum Computing,LEGAL,"Legal, Risk & Compliance",1948231.3,651101.96,1297129.34,66.58,1003720.91,3341417.45,1150035.52,5495173.88,-4198044.54,-3888739.65,-199.6,-3316455.19,687344.2,136,5427357.73,1.25,34.9
FIN-2025-00576,2025,Q1,2025-Q1,ARDQ,Advanced R&D & Quantum Computing,PROD,Product Strategy & User Experience,7861423.51,2042238.85,5819184.66,74.02,1124307.35,2816174.77,449004.19,4389486.31,1429698.35,2059680.71,26.2,1129461.7,1399960.8,608,4274575.3,2.69,23.59
